epoch,step,train_loss,test_accuracy
1,179,1.6228772401809692,0
1,180,1.5569592714309692,0
1,181,1.4960778951644897,0
1,182,1.6566181182861328,0
1,183,1.4803197383880615,0
1,184,1.539980411529541,0
1,185,1.5426075458526611,0
1,186,1.547666072845459,0
1,187,1.6249200105667114,0
1,188,1.5234622955322266,0
1,189,1.4751211404800415,0
1,190,1.5719016790390015,0
1,191,1.4562816619873047,0
1,192,1.5038642883300781,0
1,193,1.5772231817245483,0
1,194,1.484560489654541,0
1,195,1.5499192476272583,0
2,0,1.5374422073364258,0
2,1,1.4347018003463745,0
2,2,1.5984915494918823,0
2,3,1.5378189086914062,0
2,4,1.5656818151474,0
2,5,1.4717261791229248,0
2,6,1.5159289836883545,0
2,7,1.6138488054275513,0
2,8,1.6492749452590942,0
2,9,1.5036709308624268,0
2,10,1.4978185892105103,0
2,11,1.3762645721435547,0
2,12,1.4116910696029663,0
2,13,1.4185898303985596,0
2,14,1.4949432611465454,0
2,15,1.4332538843154907,0
2,16,1.6452008485794067,0
2,17,1.5189950466156006,0
2,18,1.420052409172058,0
2,19,1.507969856262207,0
2,20,1.40720796585083,0
2,21,1.4473333358764648,0
2,22,1.6416573524475098,0
2,23,1.5214115381240845,0
2,24,1.4579683542251587,0
2,25,1.4354732036590576,0
2,26,1.3813974857330322,0
2,27,1.4895813465118408,0
2,28,1.6284279823303223,0
2,29,1.4885952472686768,0
2,30,1.5026344060897827,0
2,31,1.50111985206604,0
2,32,1.5362966060638428,0
2,33,1.6189818382263184,0
2,34,1.4328100681304932,0
2,35,1.510641098022461,0
2,36,1.4830126762390137,0
2,37,1.3480441570281982,0
2,38,1.3958925008773804,0
2,39,1.3488179445266724,0
2,40,1.4469311237335205,0
2,41,1.525553584098816,0
2,42,1.363882303237915,0
2,43,1.3652948141098022,0
2,44,1.536301851272583,0
2,45,1.3414111137390137,0
2,46,1.487894058227539,0
2,47,1.3000891208648682,0
2,48,1.4103509187698364,0
2,49,1.4424288272857666,0
2,50,1.3718836307525635,0
2,51,1.5518754720687866,0
2,52,1.4153647422790527,0
2,53,1.4958434104919434,0
2,54,1.4633127450942993,0
2,55,1.5209264755249023,0
2,56,1.379972219467163,0
2,57,1.4868253469467163,0
2,58,1.4707911014556885,0
2,59,1.530735969543457,0
2,60,1.456091284751892,0
2,61,1.3554927110671997,0
2,62,1.3633334636688232,0
2,63,1.5081868171691895,0
2,64,1.4127521514892578,0
2,65,1.4441633224487305,0
2,66,1.424920916557312,0
2,67,1.4270806312561035,0
2,68,1.5044536590576172,0
2,69,1.4450304508209229,0
2,70,1.5046111345291138,0
2,71,1.309752106666565,0
2,72,1.370818018913269,0
2,73,1.3869332075119019,0
2,74,1.4695266485214233,0
2,75,1.4373399019241333,0
2,76,1.5039291381835938,0
2,77,1.397676944732666,0
2,78,1.3333896398544312,0
2,79,1.3700649738311768,0
2,80,1.4264353513717651,0
2,81,1.4179706573486328,0
2,82,1.3052361011505127,0
2,83,1.433552622795105,0
2,84,1.40028977394104,0
2,85,1.5016063451766968,0
2,86,1.4421393871307373,0
2,87,1.4361790418624878,0
2,88,1.4760825634002686,0
2,89,1.3578921556472778,0
2,90,1.3682844638824463,0
2,91,1.5048213005065918,0
2,92,1.5617001056671143,0
2,93,1.2773230075836182,0
2,94,1.4523156881332397,0
2,95,1.4290659427642822,0
2,96,1.434822678565979,0
2,97,1.5179417133331299,0
2,98,1.5118072032928467,0
2,99,1.4014567136764526,0
2,100,1.4443315267562866,0
2,101,1.5139737129211426,0
2,102,1.4568731784820557,0
2,103,1.4640761613845825,0
2,104,1.4106125831604004,0
2,105,1.4092507362365723,0
2,106,1.4327921867370605,0
2,107,1.3985028266906738,0
2,108,1.380808711051941,0
2,109,1.3572771549224854,0
2,110,1.3294785022735596,0
2,111,1.255836009979248,0
2,112,1.5142489671707153,0
2,113,1.3647079467773438,0
2,114,1.3479889631271362,0
2,115,1.2877190113067627,0
2,116,1.2470638751983643,0
2,117,1.405226707458496,0
2,118,1.3953758478164673,0
2,119,1.4110798835754395,0
2,120,1.4747978448867798,0
2,121,1.320379376411438,0
2,122,1.3150073289871216,0
2,123,1.3325008153915405,0
2,124,1.453068494796753,0
2,125,1.374324083328247,0
2,126,1.4422587156295776,0
2,127,1.3503214120864868,0
2,128,1.52913236618042,0
2,129,1.3397271633148193,0
2,130,1.3230177164077759,0
2,131,1.3888002634048462,0
2,132,1.449302077293396,0
2,133,1.401536226272583,0
2,134,1.3675117492675781,0
2,135,1.307314157485962,0
2,136,1.4772932529449463,0
2,137,1.3422298431396484,0
2,138,1.3292688131332397,0
2,139,1.4115729331970215,0
2,140,1.3821076154708862,0
2,141,1.4105643033981323,0
2,142,1.3512499332427979,0
2,143,1.522597074508667,0
2,144,1.397004246711731,0
2,145,1.315041184425354,0
2,146,1.3350521326065063,0
2,147,1.4193471670150757,0
2,148,1.4424388408660889,0
2,149,1.2477667331695557,0
2,150,1.2914705276489258,0
2,151,1.342995285987854,0
2,152,1.4280341863632202,0
2,153,1.3686405420303345,0
2,154,1.333113193511963,0
2,155,1.3183499574661255,0
2,156,1.486202597618103,0
2,157,1.416213870048523,0
2,158,1.4179601669311523,0
2,159,1.377173662185669,0
2,160,1.306622862815857,0
2,161,1.4838852882385254,0
2,162,1.3473104238510132,0
2,163,1.2369976043701172,0
2,164,1.3037928342819214,0
2,165,1.3659101724624634,0
2,166,1.3988912105560303,0
2,167,1.307841181755066,0
2,168,1.4431755542755127,0
2,169,1.3543026447296143,0
2,170,1.4326961040496826,0
2,171,1.2998627424240112,0
2,172,1.2554560899734497,0
2,173,1.2243539094924927,0
2,174,1.2773301601409912,0
2,175,1.3127837181091309,0
2,176,1.3560791015625,0
2,177,1.2774921655654907,0
2,178,1.3556557893753052,0
2,179,1.4269804954528809,0
2,180,1.3190926313400269,0
2,181,1.2224456071853638,0
2,182,1.175925612449646,0
2,183,1.3092361688613892,0
2,184,1.4031846523284912,0
2,185,1.3411602973937988,0
2,186,1.36005437374115,0
2,187,1.294636607170105,0
2,188,1.2418100833892822,0
2,189,1.3539092540740967,0
2,190,1.2292155027389526,0
2,191,1.4215868711471558,0
2,192,1.2934938669204712,0
2,193,1.3961522579193115,0
2,194,1.2856258153915405,0
2,195,1.671849250793457,0
3,0,1.3120958805084229,0
3,1,1.4218454360961914,0
3,2,1.361248254776001,0
3,3,1.386289358139038,0
3,4,1.3563770055770874,0
3,5,1.4532389640808105,0
3,6,1.3457012176513672,0
3,7,1.2700468301773071,0
3,8,1.339548945426941,0
3,9,1.2590510845184326,0
3,10,1.366266131401062,0
3,11,1.3064905405044556,0
3,12,1.380616307258606,0
3,13,1.3087785243988037,0
3,14,1.3956412076950073,0
3,15,1.3053691387176514,0
3,16,1.3872677087783813,0
3,17,1.1821736097335815,0
3,18,1.2543723583221436,0
3,19,1.2913564443588257,0
3,20,1.1957850456237793,0
3,21,1.3797258138656616,0
3,22,1.1594202518463135,0
3,23,1.3553189039230347,0
3,24,1.4162973165512085,0
3,25,1.2994071245193481,0
3,26,1.2503036260604858,0
3,27,1.1709414720535278,0
3,28,1.2275724411010742,0
3,29,1.2768089771270752,0
3,30,1.2572238445281982,0
3,31,1.2077906131744385,0
3,32,1.4473541975021362,0
3,33,1.3080860376358032,0
3,34,1.291344404220581,0
3,35,1.368091344833374,0
3,36,1.3152703046798706,0
3,37,1.255530595779419,0
3,38,1.2622474431991577,0
3,39,1.399117350578308,0
3,40,1.3269742727279663,0
3,41,1.284580111503601,0
3,42,1.3647595643997192,0
3,43,1.1713021993637085,0
3,44,1.2796051502227783,0
3,45,1.2404752969741821,0
3,46,1.367888331413269,0
3,47,1.2582367658615112,0
3,48,1.2601672410964966,0
3,49,1.430063009262085,0
3,50,1.3114546537399292,0
3,51,1.3328500986099243,0
3,52,1.3054612874984741,0
3,53,1.292343020439148,0
3,54,1.2259632349014282,0
3,55,1.260966420173645,0
3,56,1.3644487857818604,0
3,57,1.2546396255493164,0
3,58,1.356825590133667,0
3,59,1.304229736328125,0
3,60,1.1623032093048096,0
3,61,1.4738960266113281,0
3,62,1.2283140420913696,0
3,63,1.1883296966552734,0
3,64,1.2966718673706055,0
3,65,1.2814258337020874,0
3,66,1.3900792598724365,0
3,67,1.1987839937210083,0
3,68,1.2579137086868286,0
3,69,1.4280527830123901,0
3,70,1.2667579650878906,0
3,71,1.3007456064224243,0
3,72,1.3869853019714355,0
3,73,1.2046234607696533,0
3,74,1.2345999479293823,0
3,75,1.4333819150924683,0
3,76,1.2106984853744507,0
3,77,1.2892957925796509,0
3,78,1.366174340248108,0
3,79,1.3349204063415527,0
3,80,1.3535974025726318,0
3,81,1.3849550485610962,0
3,82,1.4145324230194092,0
3,83,1.300416111946106,0
3,84,1.2715635299682617,0
3,85,1.1556967496871948,0
3,86,1.224455714225769,0
3,87,1.207338571548462,0
3,88,1.3064579963684082,0
3,89,1.4216127395629883,0
3,90,1.2291066646575928,0
3,91,1.1629040241241455,0
3,92,1.3423587083816528,0
3,93,1.27952241897583,0
3,94,1.2349284887313843,0
3,95,1.272147297859192,0
3,96,1.267302393913269,0
3,97,1.2286505699157715,0
3,98,1.2574982643127441,0
3,99,1.3048158884048462,0
3,100,1.275083065032959,0
3,101,1.077060341835022,0
3,102,1.3296972513198853,0
3,103,1.264149785041809,0
3,104,1.2636134624481201,0
3,105,1.280508279800415,0
3,106,1.305444598197937,0
3,107,1.3105792999267578,0
3,108,1.370091438293457,0
3,109,1.257216215133667,0
3,110,1.2194304466247559,0
3,111,1.1874035596847534,0
3,112,1.1654847860336304,0
3,113,1.1972116231918335,0
3,114,1.234520435333252,0
3,115,1.2499191761016846,0
3,116,1.1101880073547363,0
3,117,1.2119178771972656,0
3,118,1.239556074142456,0
3,119,1.3030799627304077,0
3,120,1.2922636270523071,0
3,121,1.2644321918487549,0
3,122,1.2915400266647339,0
3,123,1.2677611112594604,0
3,124,1.2201510667800903,0
3,125,1.2322614192962646,0
3,126,1.2116442918777466,0
3,127,1.1777220964431763,0
3,128,1.1870838403701782,0
3,129,1.1688414812088013,0
3,130,1.163946509361267,0
3,131,1.1949509382247925,0
3,132,1.333806037902832,0
3,133,1.171738862991333,0
3,134,1.2660784721374512,0
3,135,1.1441246271133423,0
3,136,1.341495394706726,0
3,137,1.260138988494873,0
3,138,1.1398942470550537,0
3,139,1.0361756086349487,0
3,140,1.2104731798171997,0
3,141,1.2416603565216064,0
3,142,1.206775426864624,0
3,143,1.1480942964553833,0
3,144,1.2189679145812988,0
3,145,1.2326966524124146,0
3,146,1.1707569360733032,0
3,147,1.2511601448059082,0
3,148,1.258439302444458,0
3,149,1.2224664688110352,0
3,150,1.3029600381851196,0
3,151,1.2867095470428467,0
3,152,1.1903209686279297,0
3,153,1.2758609056472778,0
3,154,1.041220784187317,0
3,155,1.184179663658142,0
3,156,1.309829831123352,0
3,157,1.157232403755188,0
3,158,1.1451244354248047,0
3,159,1.20335853099823,0
3,160,1.0166394710540771,0
3,161,1.3551651239395142,0
3,162,1.1514629125595093,0
3,163,1.151017189025879,0
3,164,1.2558389902114868,0
3,165,1.0817992687225342,0
3,166,1.208303689956665,0
3,167,1.2911204099655151,0
3,168,1.296058177947998,0
3,169,1.1853861808776855,0
3,170,1.2502963542938232,0
3,171,1.27052640914917,0
3,172,1.3175537586212158,0
3,173,1.113074541091919,0
3,174,1.2642834186553955,0
3,175,1.1974068880081177,0
3,176,1.2493964433670044,0
3,177,1.3309224843978882,0
3,178,1.1554347276687622,0
3,179,1.2484647035598755,0
3,180,1.133057713508606,0
3,181,1.191733479499817,0
3,182,1.1941853761672974,0
3,183,1.2685867547988892,0
3,184,1.2549896240234375,0
3,185,1.2218228578567505,0
3,186,1.2339264154434204,0
3,187,1.2191904783248901,0
3,188,1.1779042482376099,0
3,189,1.1790269613265991,0
3,190,1.3281267881393433,0
3,191,1.1424832344055176,0
3,192,1.0867332220077515,0
3,193,1.152548909187317,0
3,194,1.2730814218521118,0
3,195,1.0365808010101318,0
4,0,1.3193962574005127,0
4,1,1.123597502708435,0
4,2,1.110247254371643,0
4,3,1.1189873218536377,0
4,4,1.184797763824463,0
4,5,1.2568211555480957,0
4,6,1.0987688302993774,0
4,7,1.1857081651687622,0
4,8,1.0400854349136353,0
4,9,1.2160301208496094,0
4,10,1.0970308780670166,0
4,11,1.1983342170715332,0
4,12,1.2052795886993408,0
4,13,1.1133733987808228,0
4,14,1.2679052352905273,0
4,15,1.2868732213974,0
4,16,1.3710389137268066,0
4,17,1.2990877628326416,0
4,18,1.136489987373352,0
4,19,1.269735336303711,0
4,20,1.2953828573226929,0
4,21,1.2215431928634644,0
4,22,1.1525602340698242,0
4,23,1.2488117218017578,0
4,24,1.291717529296875,0
4,25,1.2451540231704712,0
4,26,1.3004651069641113,0
4,27,1.1802916526794434,0
4,28,1.147333025932312,0
4,29,1.2284854650497437,0
4,30,1.137192726135254,0
4,31,1.2138583660125732,0
4,32,1.226244330406189,0
4,33,1.2936681509017944,0
4,34,1.2091702222824097,0
4,35,1.2242368459701538,0
4,36,1.1806005239486694,0
4,37,1.1490623950958252,0
4,38,1.2595752477645874,0
4,39,1.2108958959579468,0
4,40,1.1469610929489136,0
4,41,1.1651755571365356,0
4,42,1.1224775314331055,0
4,43,1.3231244087219238,0
4,44,1.0316227674484253,0
4,45,1.266008734703064,0
4,46,1.3292509317398071,0
4,47,1.1505149602890015,0
4,48,1.163861632347107,0
4,49,1.1865808963775635,0
4,50,1.2808858156204224,0
4,51,1.0557678937911987,0
4,52,1.115112066268921,0
4,53,1.1850032806396484,0
4,54,1.2871496677398682,0
4,55,1.2294189929962158,0
4,56,1.163204550743103,0
4,57,1.2562716007232666,0
4,58,1.122145414352417,0
4,59,1.0006511211395264,0
4,60,1.1188621520996094,0
4,61,1.135148525238037,0
4,62,1.2702422142028809,0
4,63,1.2396847009658813,0
4,64,1.1155647039413452,0
4,65,1.07154381275177,0
4,66,1.2371375560760498,0
4,67,1.2361878156661987,0
4,68,1.1015222072601318,0
4,69,1.0560331344604492,0
4,70,1.133920431137085,0
4,71,1.1556458473205566,0
4,72,1.1841059923171997,0
4,73,1.1838316917419434,0
4,74,1.080092191696167,0
4,75,1.1315464973449707,0
4,76,1.176535964012146,0
4,77,1.202685832977295,0
4,78,1.0667784214019775,0
4,79,1.0269898176193237,0
4,80,1.1807702779769897,0
4,81,1.1261334419250488,0
4,82,1.2008148431777954,0
4,83,1.1460015773773193,0
4,84,1.1208012104034424,0
4,85,1.1540480852127075,0
4,86,1.1895246505737305,0
4,87,1.157936930656433,0
4,88,1.305720567703247,0
4,89,1.2134941816329956,0
4,90,1.1443774700164795,0
4,91,1.1681348085403442,0
4,92,1.238701343536377,0
4,93,1.0835075378417969,0
4,94,1.2178971767425537,0
4,95,1.2435215711593628,0
4,96,1.0285377502441406,0
4,97,1.2379136085510254,0
4,98,1.2321844100952148,0
4,99,1.2257441282272339,0
4,100,1.279076099395752,0
4,101,1.1535362005233765,0
4,102,1.2533131837844849,0
4,103,1.1998072862625122,0
4,104,1.3328349590301514,0
4,105,1.113694429397583,0
4,106,1.2960115671157837,0
4,107,1.0846660137176514,0
4,108,1.2343556880950928,0
4,109,1.121840476989746,0
4,110,1.1767330169677734,0
4,111,1.1688916683197021,0
4,112,1.2690006494522095,0
4,113,1.1497340202331543,0
4,114,1.0701549053192139,0
4,115,1.2762503623962402,0
4,116,1.204887866973877,0
4,117,1.2630701065063477,0
4,118,1.0304052829742432,0
4,119,1.1799123287200928,0
4,120,1.0983967781066895,0
4,121,1.2710720300674438,0
4,122,1.1001230478286743,0
4,123,1.1342649459838867,0
4,124,1.1445107460021973,0
4,125,1.0835813283920288,0
4,126,1.2963536977767944,0
4,127,1.0443886518478394,0
4,128,1.1519865989685059,0
4,129,1.1887091398239136,0
4,130,1.168952226638794,0
4,131,1.0838980674743652,0
4,132,1.1479800939559937,0
4,133,1.103013277053833,0
4,134,1.1635509729385376,0
4,135,1.0642470121383667,0
4,136,1.1684561967849731,0
4,137,1.1194618940353394,0
4,138,1.2051939964294434,0
4,139,1.0260350704193115,0
4,140,1.066189169883728,0
4,141,1.034493327140808,0
4,142,1.158372163772583,0
4,143,1.1756420135498047,0
4,144,1.1638380289077759,0
4,145,1.0968810319900513,0
4,146,1.1406458616256714,0
4,147,1.1284018754959106,0
4,148,1.1810219287872314,0
4,149,1.0029847621917725,0
4,150,1.144733190536499,0
4,151,1.1985321044921875,0
4,152,1.086395502090454,0
4,153,1.1393897533416748,0
4,154,1.3008185625076294,0
4,155,1.1352747678756714,0
4,156,1.0742601156234741,0
4,157,1.1638941764831543,0
4,158,1.0806738138198853,0
4,159,1.2801474332809448,0
4,160,0.9623528122901917,0
4,161,1.166450023651123,0
4,162,1.0927348136901855,0
4,163,1.0413942337036133,0
4,164,1.0749785900115967,0
4,165,1.156591773033142,0
4,166,0.9975717663764954,0
4,167,1.1077401638031006,0
4,168,1.1934789419174194,0
4,169,1.1422674655914307,0
4,170,1.1918401718139648,0
4,171,1.3150206804275513,0
4,172,1.137201189994812,0
4,173,1.1357810497283936,0
4,174,1.0506258010864258,0
4,175,1.172384262084961,0
4,176,1.0853232145309448,0
4,177,1.1085387468338013,0
4,178,1.099590539932251,0
4,179,1.0982154607772827,0
4,180,1.0675426721572876,0
4,181,1.0444927215576172,0
4,182,1.1029843091964722,0
4,183,1.1487094163894653,0
4,184,0.9935730695724487,0
4,185,1.3037374019622803,0
4,186,1.1151628494262695,0
4,187,1.0989166498184204,0
4,188,1.117091178894043,0
4,189,1.068943977355957,0
4,190,1.0350761413574219,0
4,191,1.1580584049224854,0
4,192,1.0194042921066284,0
4,193,1.1058534383773804,0
4,194,1.0655406713485718,0
4,195,1.066298246383667,0
5,0,1.1821508407592773,0
5,1,1.0698747634887695,0
5,2,1.0846266746520996,0
5,3,1.07046377658844,0
5,4,1.1658765077590942,0
5,5,1.1155779361724854,0
5,6,1.1187925338745117,0
5,7,1.0571883916854858,0
5,8,1.0068340301513672,0
5,9,1.1366740465164185,0
5,10,1.050075650215149,0
5,11,1.0024205446243286,0
5,12,1.025071382522583,0
5,13,0.955227792263031,0
5,14,1.1851811408996582,0
5,15,0.9931904077529907,0
5,16,1.1217522621154785,0
5,17,1.1565214395523071,0
5,18,1.0653748512268066,0
5,19,1.0942225456237793,0
5,20,1.1010397672653198,0
5,21,1.0678751468658447,0
5,22,1.1841124296188354,0
5,23,1.0605076551437378,0
5,24,1.1029629707336426,0
5,25,1.0818555355072021,0
5,26,1.0989137887954712,0
5,27,1.0451735258102417,0
5,28,1.0535646677017212,0
5,29,1.086112141609192,0
5,30,1.1435365676879883,0
5,31,1.0374244451522827,0
5,32,1.1494181156158447,0
5,33,1.020691990852356,0
5,34,1.077743411064148,0
5,35,1.0300160646438599,0
5,36,1.0093470811843872,0
5,37,0.9535631537437439,0
5,38,1.205273151397705,0
5,39,1.045730710029602,0
5,40,1.236723780632019,0
5,41,1.002709984779358,0
5,42,0.9348542094230652,0
5,43,1.1851311922073364,0
5,44,1.0805399417877197,0
5,45,0.9803377985954285,0
5,46,1.1437814235687256,0
5,47,1.0541319847106934,0
5,48,1.201960563659668,0
5,49,1.0426348447799683,0
5,50,1.0456336736679077,0
5,51,1.3648916482925415,0
5,52,1.1871442794799805,0
5,53,1.1342275142669678,0
5,54,1.065103530883789,0
5,55,1.0980052947998047,0
5,56,1.181705355644226,0
5,57,1.0876960754394531,0
5,58,1.1992894411087036,0
5,59,0.9830251932144165,0
5,60,1.069867730140686,0
5,61,1.0166995525360107,0
5,62,1.03473699092865,0
5,63,1.0089764595031738,0
5,64,1.1158605813980103,0
5,65,1.1454437971115112,0
5,66,1.0146923065185547,0
5,67,1.057084083557129,0
5,68,0.9496882557868958,0
5,69,1.0785025358200073,0
5,70,0.9787764549255371,0
5,71,1.099277377128601,0
5,72,1.0606039762496948,0
5,73,1.1865637302398682,0
5,74,0.9229596853256226,0
5,75,1.1930015087127686,0
5,76,1.058946132659912,0
5,77,0.969232976436615,0
5,78,1.0893226861953735,0
5,79,1.104671835899353,0
5,80,1.033292293548584,0
5,81,1.04022216796875,0
5,82,0.9865734577178955,0
5,83,1.0520018339157104,0
5,84,0.9765881299972534,0
5,85,1.1888213157653809,0
5,86,1.208730697631836,0
5,87,0.9885430335998535,0
5,88,1.0513964891433716,0
5,89,1.0825144052505493,0
5,90,1.1377933025360107,0
5,91,1.0775339603424072,0
5,92,1.2327308654785156,0
5,93,0.9762514233589172,0
5,94,1.0175354480743408,0
5,95,1.0116826295852661,0
5,96,1.040887475013733,0
5,97,1.103696584701538,0
5,98,1.07254958152771,0
5,99,1.0899134874343872,0
5,100,1.1421458721160889,0
5,101,0.9590513110160828,0
5,102,1.2324773073196411,0
5,103,1.161400556564331,0
5,104,1.150726079940796,0
5,105,1.1539796590805054,0
5,106,1.0739117860794067,0
5,107,1.0061668157577515,0
5,108,1.100957989692688,0
5,109,1.1940923929214478,0
5,110,1.0979615449905396,0
5,111,1.0137639045715332,0
5,112,1.1063544750213623,0
5,113,1.1178818941116333,0
5,114,1.1206915378570557,0
5,115,1.166662573814392,0
5,116,0.9382727742195129,0
5,117,1.04103684425354,0
5,118,1.0999541282653809,0
5,119,0.9288219809532166,0
5,120,1.0158741474151611,0
5,121,1.1229647397994995,0
5,122,1.1772513389587402,0
5,123,0.9564717411994934,0
5,124,1.1201190948486328,0
5,125,1.1703808307647705,0
5,126,1.0813347101211548,0
5,127,1.0838873386383057,0
5,128,1.1102687120437622,0
5,129,1.0339993238449097,0
5,130,0.993789553642273,0
5,131,1.1489050388336182,0
5,132,1.0334506034851074,0
5,133,1.1520851850509644,0
5,134,0.8620584607124329,0
5,135,0.8625677824020386,0
5,136,1.1822011470794678,0
5,137,1.171773076057434,0
5,138,1.063280701637268,0
5,139,0.9774984121322632,0
5,140,1.0343979597091675,0
5,141,1.1744660139083862,0
5,142,1.0548202991485596,0
5,143,1.1208481788635254,0
5,144,1.0126926898956299,0
5,145,1.1177401542663574,0
5,146,1.0098600387573242,0
5,147,0.9953855872154236,0
5,148,1.0368835926055908,0
5,149,1.0882974863052368,0
5,150,1.1045236587524414,0
5,151,1.169246792793274,0
5,152,0.8958059549331665,0
5,153,1.0099828243255615,0
5,154,1.1762391328811646,0
5,155,0.9960111379623413,0
5,156,1.0178568363189697,0
5,157,1.083770751953125,0
5,158,1.1292579174041748,0
5,159,1.11174476146698,0
5,160,1.1557469367980957,0
5,161,0.9989574551582336,0
