epoch,step,train_loss,test_accuracy,train_accuracy
1,0,5.811259746551514,0.10260000079870224,0
1,10,4.446987628936768,0.24210000038146973,0
1,20,3.900167942047119,0.2653999924659729,0
1,30,3.4212424755096436,0.29499998688697815,0
1,40,3.2456469535827637,0.3043999969959259,0
1,50,3.217144012451172,0.3091000020503998,0
1,60,2.938920736312866,0.3229999840259552,0
1,70,2.783405303955078,0.32580000162124634,0
1,80,2.791801929473877,0.3276999890804291,0
1,90,2.6708638668060303,0.33059999346733093,0
1,100,2.382005214691162,0.350600004196167,0
1,110,2.5162365436553955,0.34389999508857727,0
1,120,2.3507814407348633,0.36469998955726624,0
1,130,2.4626080989837646,0.3676999807357788,0
1,140,2.2707085609436035,0.37379997968673706,0
1,150,2.2630932331085205,0.3889999985694885,0
1,160,2.271181344985962,0.39389997720718384,0
1,170,2.26116943359375,0.3814999759197235,0
1,180,2.1571953296661377,0.40289998054504395,0
1,190,2.145120143890381,0.4025000035762787,0
2,0,2.1564226150512695,0.4000999927520752,0
2,10,1.893425464630127,0.4096999764442444,0
2,20,2.114323377609253,0.41669997572898865,0
2,30,2.149183750152588,0.4186999797821045,0
2,40,1.963852882385254,0.41999998688697815,0
2,50,2.064138412475586,0.4203999936580658,0
2,60,1.9875147342681885,0.4324999749660492,0
2,70,1.8684983253479004,0.43860000371932983,0
2,80,1.9569450616836548,0.4235999882221222,0
2,90,1.7814134359359741,0.4366999864578247,0
2,100,1.9867533445358276,0.4470999836921692,0
2,110,1.8771843910217285,0.4461999833583832,0
2,120,1.7275214195251465,0.45179998874664307,0
2,130,1.8180229663848877,0.46389999985694885,0
2,140,1.8440378904342651,0.46379998326301575,0
2,150,1.879045844078064,0.4684000015258789,0
2,160,1.8059136867523193,0.4553999900817871,0
2,170,1.8782696723937988,0.4599999785423279,0
2,180,1.926216721534729,0.4610999822616577,0
2,190,1.8153671026229858,0.4777999818325043,0
3,0,1.741123080253601,0.4830999970436096,0
3,10,1.874577522277832,0.47039997577667236,0
3,20,1.7917382717132568,0.4714999794960022,0
3,30,1.8241949081420898,0.4813999831676483,0
3,40,1.6664248704910278,0.468999981880188,0
3,50,1.688938856124878,0.46230000257492065,0
3,60,1.7769719362258911,0.47699999809265137,0
3,70,1.7416422367095947,0.4869000017642975,0
3,80,1.6562376022338867,0.4966999888420105,0
3,90,1.6009560823440552,0.4714999794960022,0
3,100,1.7363876104354858,0.4984999895095825,0
3,110,1.6528419256210327,0.49059998989105225,0
3,120,1.6878000497817993,0.503600001335144,0
3,130,1.6407034397125244,0.4854999780654907,0
3,140,1.7231525182724,0.4931999742984772,0
3,150,1.7144583463668823,0.5024999976158142,0
3,160,1.6371392011642456,0.5033000111579895,0
3,170,1.675626277923584,0.5044999718666077,0
3,180,1.687106966972351,0.49469998478889465,0
3,190,1.5136168003082275,0.5040000081062317,0
4,0,1.4422811269760132,0.5105000138282776,0
4,10,1.7030285596847534,0.5012999773025513,0
4,20,1.4652200937271118,0.5205000042915344,0
4,30,1.4976065158843994,0.5210999846458435,0
4,40,1.716610074043274,0.5200999975204468,0
4,50,1.676134467124939,0.4927999973297119,0
4,60,1.6402580738067627,0.5310999751091003,0
4,70,1.523369550704956,0.5227000117301941,0
4,80,1.517898678779602,0.5282999873161316,0
4,90,1.5049141645431519,0.5252999663352966,0
4,100,1.5408282279968262,0.5375999808311462,0
4,110,1.4883226156234741,0.5353999733924866,0
4,120,1.5236380100250244,0.51910001039505,0
4,130,1.5302053689956665,0.5424999594688416,0
4,140,1.4424810409545898,0.5437999963760376,0
4,150,1.4793169498443604,0.5365999937057495,0
4,160,1.5150175094604492,0.524899959564209,0
4,170,1.5925416946411133,0.5002999901771545,0
4,180,1.523518681526184,0.5245999693870544,0
4,190,1.4439027309417725,0.5385000109672546,0
5,0,1.4486644268035889,0.5202999711036682,0
5,10,1.4791173934936523,0.5593999624252319,0
5,20,1.425984501838684,0.5521000027656555,0
5,30,1.711672306060791,0.5503999590873718,0
5,40,1.4258148670196533,0.5595999956130981,0
5,50,1.3986908197402954,0.5602999925613403,0
5,60,1.493471622467041,0.5737000107765198,0
5,70,1.4038329124450684,0.569599986076355,0
5,80,1.4021296501159668,0.5519999861717224,0
5,90,1.4356329441070557,0.5640000104904175,0
5,100,1.5356885194778442,0.5692999958992004,0
5,110,1.4385205507278442,0.5354999899864197,0
5,120,1.4195146560668945,0.5598999857902527,0
5,130,1.4559812545776367,0.5557999610900879,0
5,140,1.5408501625061035,0.5794999599456787,0
5,150,1.3834677934646606,0.5144000053405762,0
5,160,1.5030852556228638,0.5437999963760376,0
5,170,1.3972259759902954,0.5521000027656555,0
5,180,1.5634394884109497,0.5751000046730042,0
5,190,1.6466143131256104,0.5600999593734741,0
6,0,1.3546615839004517,0.5709999799728394,0
6,10,1.4934489727020264,0.56659996509552,0
6,20,1.2746273279190063,0.5796999931335449,0
6,30,1.3946406841278076,0.5733999609947205,0
6,40,1.4109182357788086,0.5726999640464783,0
6,50,1.4077714681625366,0.5615000128746033,0
6,60,1.3635801076889038,0.5715999603271484,0
6,70,1.2529401779174805,0.5762999653816223,0
6,80,1.4196261167526245,0.5746999979019165,0
6,90,1.3532891273498535,0.5745999813079834,0
6,100,1.3956365585327148,0.5949999690055847,0
6,110,1.3245130777359009,0.5981000065803528,0
6,120,1.2761011123657227,0.5823000073432922,0
6,130,1.443976879119873,0.5896999835968018,0
6,140,1.6350537538528442,0.5967000126838684,0
6,150,1.257083535194397,0.5952000021934509,0
6,160,1.3207508325576782,0.5943999886512756,0
6,170,1.4749624729156494,0.5859999656677246,0
6,180,1.3466103076934814,0.599299967288971,0
6,190,1.3697340488433838,0.5727999806404114,0
7,0,1.4064912796020508,0.5785999894142151,0
7,10,1.38304603099823,0.593999981880188,0
7,20,1.3696471452713013,0.5999000072479248,0
7,30,1.3951672315597534,0.5982999801635742,0
7,40,1.3021962642669678,0.5914999842643738,0
7,50,1.2891724109649658,0.5985999703407288,0
7,60,1.3656209707260132,0.5878999829292297,0
7,70,1.199121117591858,0.6171000003814697,0
7,80,1.2919014692306519,0.5806999802589417,0
7,90,1.3163330554962158,0.6037999987602234,0
7,100,1.2338683605194092,0.5896999835968018,0
7,110,1.2431273460388184,0.6150999665260315,0
7,120,1.3637820482254028,0.6128999590873718,0
7,130,1.3152179718017578,0.6092999577522278,0
7,140,1.2135597467422485,0.6098999977111816,0
7,150,1.3421779870986938,0.5863999724388123,0
7,160,1.2976821660995483,0.5997999906539917,0
7,170,1.3871827125549316,0.6151999831199646,0
7,180,1.4482147693634033,0.6114000082015991,0
7,190,1.373153805732727,0.6173999905586243,0
8,0,1.2932521104812622,0.6046000123023987,0
8,10,1.1380443572998047,0.614300012588501,0
8,20,1.2628955841064453,0.6180999875068665,0
8,30,1.26631760597229,0.6036999821662903,0
8,40,1.2659052610397339,0.6140999794006348,0
8,50,1.2371658086776733,0.6128000020980835,0
8,60,1.3044317960739136,0.6218000054359436,0
8,70,1.2682737112045288,0.6279999613761902,0
8,80,1.2820088863372803,0.6067999601364136,0
8,90,1.2875585556030273,0.620199978351593,0
8,100,1.2060480117797852,0.6083999872207642,0
8,110,1.211338758468628,0.609499990940094,0
8,120,1.2675786018371582,0.6146000027656555,0
8,130,1.2210884094238281,0.6211000084877014,0
8,140,1.080161213874817,0.6207000017166138,0
8,150,1.1406115293502808,0.6037999987602234,0
8,160,1.0811505317687988,0.6353999972343445,0
8,170,1.166990876197815,0.6394000053405762,0
8,180,1.2432538270950317,0.6243000030517578,0
8,190,1.2173362970352173,0.6162999868392944,0
9,0,1.1532799005508423,0.6276999711990356,0
9,10,1.4160501956939697,0.6288999915122986,0
9,20,1.2274563312530518,0.6111999750137329,0
9,30,1.1701020002365112,0.6402999758720398,0
9,40,1.2020654678344727,0.6182000041007996,0
9,50,1.2577379941940308,0.6150999665260315,0
9,60,1.1527405977249146,0.6146000027656555,0
9,70,1.1940803527832031,0.5995999574661255,0
9,80,1.0945357084274292,0.6119999885559082,0
9,90,1.218868374824524,0.6056999564170837,0
9,100,1.146428108215332,0.626800000667572,0
9,110,1.2128318548202515,0.5717999935150146,0
9,120,1.1262279748916626,0.5855000019073486,0
9,130,1.2287116050720215,0.5884000062942505,0
9,140,1.129889965057373,0.6315999627113342,0
9,150,1.1888105869293213,0.648099958896637,0
9,160,1.0098289251327515,0.6405999660491943,0
9,170,1.157296061515808,0.6340999603271484,0
9,180,1.2927348613739014,0.6431999802589417,0
9,190,1.174696445465088,0.6331999897956848,0
10,0,1.182357668876648,0.5720999836921692,0
10,10,1.4035025835037231,0.6015999913215637,0
10,20,1.1564596891403198,0.6353999972343445,0
10,30,1.1347010135650635,0.6384999752044678,0
10,40,1.2941800355911255,0.6358999609947205,0
10,50,1.2242263555526733,0.6481999754905701,0
10,60,1.083756923675537,0.6337000131607056,0
10,70,1.2315162420272827,0.6337999701499939,0
10,80,1.264438509941101,0.6484000086784363,0
10,90,1.138515591621399,0.6521999835968018,0
10,100,1.2137455940246582,0.6541999578475952,0
10,110,1.214597463607788,0.6435999870300293,0
10,120,1.114790439605713,0.655299961566925,0
10,130,1.2685407400131226,0.6579999923706055,0
10,140,1.1220802068710327,0.6547999978065491,0
10,150,1.1889629364013672,0.6251999735832214,0
10,160,1.1806068420410156,0.6279000043869019,0
10,170,1.1940562725067139,0.6283000111579895,0
10,180,1.1351057291030884,0.6381999850273132,0
10,190,1.1710985898971558,0.6527999639511108,0
11,0,1.1698452234268188,0.6455000042915344,0
11,10,1.1350600719451904,0.6496999859809875,0
11,20,1.1022931337356567,0.6565999984741211,0
11,30,1.1596263647079468,0.6473999619483948,0
11,40,1.0656381845474243,0.645799994468689,0
11,50,1.1111817359924316,0.6388999819755554,0
11,60,1.096290946006775,0.6495999693870544,0
11,70,1.058866024017334,0.6441999673843384,0
11,80,1.1507501602172852,0.6596999764442444,0
11,90,1.1688728332519531,0.6514999866485596,0
11,100,1.1890010833740234,0.6643999814987183,0
11,110,0.9525399804115295,0.663100004196167,0
11,120,1.0917418003082275,0.6520000100135803,0
11,130,1.2245495319366455,0.6496999859809875,0
11,140,1.0778536796569824,0.6643999814987183,0
11,150,1.2006754875183105,0.6326000094413757,0
11,160,1.1066023111343384,0.6597999930381775,0
11,170,1.1010292768478394,0.6388999819755554,0
11,180,1.2903168201446533,0.6560999751091003,0
11,190,0.9803404211997986,0.6520999670028687,0
12,0,1.1657094955444336,0.6732000112533569,0
12,10,0.9845133423805237,0.6642000079154968,0
12,20,1.1260606050491333,0.653499960899353,0
12,30,1.1857036352157593,0.6565999984741211,0
12,40,1.06638765335083,0.6639999747276306,0
12,50,1.1074992418289185,0.651199996471405,0
12,60,1.2728151082992554,0.670799970626831,0
12,70,1.1083223819732666,0.6601999998092651,0
12,80,1.0324465036392212,0.6722999811172485,0
12,90,0.9524396061897278,0.6639999747276306,0
12,100,1.0584995746612549,0.6584999561309814,0
12,110,1.2181659936904907,0.6704999804496765,0
12,120,1.1620436906814575,0.6686999797821045,0
12,130,0.9943231344223022,0.675000011920929,0
12,140,1.1596227884292603,0.6794999837875366,0
12,150,1.0597800016403198,0.6746000051498413,0
12,160,1.0829107761383057,0.6732999682426453,0
12,170,1.0383338928222656,0.6694999933242798,0
12,180,1.1008005142211914,0.6638999581336975,0
12,190,1.1133772134780884,0.6516000032424927,0
13,0,1.1725419759750366,0.6665999889373779,0
13,10,1.0687094926834106,0.6593999862670898,0
13,20,1.1883955001831055,0.676099956035614,0
13,30,1.0877561569213867,0.6692999601364136,0
13,40,1.0457432270050049,0.6654999852180481,0
13,50,1.1048890352249146,0.6784999966621399,0
13,60,1.1112821102142334,0.6766999959945679,0
13,70,1.1078741550445557,0.673799991607666,0
13,80,1.0633631944656372,0.6599999666213989,0
13,90,0.9754721522331238,0.6514999866485596,0
13,100,1.125124216079712,0.6692999601364136,0
13,110,1.0094412565231323,0.6730999946594238,0
13,120,1.286531686782837,0.6815999746322632,0
13,130,1.2754460573196411,0.6800000071525574,0
13,140,0.9989057779312134,0.6414999961853027,0
13,150,1.2571638822555542,0.6624000072479248,0
13,160,0.9755513072013855,0.6577000021934509,0
13,170,1.0377209186553955,0.680899977684021,0
13,180,1.085931420326233,0.6693999767303467,0
13,190,1.1082017421722412,0.6775999665260315,0
14,0,1.1417511701583862,0.6538999676704407,0
14,10,1.0364418029785156,0.6613999605178833,0
14,20,1.033152461051941,0.6694999933242798,0
14,30,0.9952955842018127,0.6814999580383301,0
14,40,0.9554612636566162,0.6863999962806702,0
14,50,1.1068015098571777,0.6800999641418457,0
14,60,0.989066481590271,0.6796000003814697,0
14,70,0.8729208707809448,0.6622999906539917,0
14,80,1.1427981853485107,0.691100001335144,0
14,90,1.2239048480987549,0.6814999580383301,0
14,100,1.1146565675735474,0.6682999730110168,0
14,110,1.0026047229766846,0.6854999661445618,0
14,120,1.0413812398910522,0.6923999786376953,0
14,130,1.0497190952301025,0.6938999891281128,0
14,140,0.9824860692024231,0.677299976348877,0
14,150,1.115399718284607,0.6794999837875366,0
14,160,0.9844450950622559,0.6721999645233154,0
14,170,1.2826030254364014,0.6751999855041504,0
14,180,1.0495643615722656,0.6852999925613403,0
14,190,0.9540665745735168,0.6807999610900879,0
15,0,1.094921350479126,0.6851999759674072,0
15,10,1.1063077449798584,0.6736999750137329,0
15,20,1.0894826650619507,0.6858999729156494,0
15,30,1.057029366493225,0.6976999640464783,0
15,40,1.0895942449569702,0.6958999633789062,0
15,50,1.2012648582458496,0.653499960899353,0
15,60,1.0616979598999023,0.6599000096321106,0
15,70,1.0138349533081055,0.6965999603271484,0
15,80,1.0153292417526245,0.6882999539375305,0
15,90,1.0444189310073853,0.6852999925613403,0
15,100,1.050256609916687,0.6859999895095825,0
15,110,1.0190906524658203,0.6952999830245972,0
15,120,1.02626633644104,0.6991999745368958,0
15,130,1.1062357425689697,0.6906999945640564,0
15,140,1.0158238410949707,0.6881999969482422,0
15,150,1.0245014429092407,0.698199987411499,0
15,160,1.0999451875686646,0.6902999877929688,0
15,170,1.0466090440750122,0.6829000115394592,0
15,180,1.1320301294326782,0.6753999590873718,0
15,190,1.0592613220214844,0.6926000118255615,0
16,0,0.9225548505783081,0.694599986076355,0
16,10,1.0771101713180542,0.6880999803543091,0
16,20,1.0714665651321411,0.6929999589920044,0
16,30,1.142351508140564,0.7015999555587769,0
16,40,0.8989161849021912,0.6961999535560608,0
16,50,0.977639377117157,0.703000009059906,0
16,60,1.0198065042495728,0.6953999996185303,0
16,70,0.9287311434745789,0.6967999935150146,0
16,80,1.023734450340271,0.6710999608039856,0
16,90,1.0145763158798218,0.6854999661445618,0
16,100,0.9022122025489807,0.703000009059906,0
16,110,0.9337465167045593,0.6899999976158142,0
16,120,0.8864173889160156,0.7048999667167664,0
16,130,0.9390610456466675,0.7019999623298645,0
16,140,0.9998199939727783,0.7092999815940857,0
16,150,1.0226935148239136,0.7057999968528748,0
16,160,1.024585247039795,0.7001999616622925,0
16,170,0.9782456755638123,0.7059999704360962,0
16,180,1.0021893978118896,0.699999988079071,0
16,190,1.0527433156967163,0.6922000050544739,0
17,0,0.9774899482727051,0.6801999807357788,0
17,10,1.0390015840530396,0.6942999958992004,0
17,20,0.9679902791976929,0.6948999762535095,0
17,30,1.0585179328918457,0.702299952507019,0
17,40,0.9226911664009094,0.7044999599456787,0
17,50,0.935005784034729,0.702299952507019,0
17,60,1.022500991821289,0.7084000110626221,0
17,70,1.051612377166748,0.7102999687194824,0
17,80,1.1806987524032593,0.7074999809265137,0
17,90,1.1142680644989014,0.689799964427948,0
17,100,1.0055309534072876,0.7019999623298645,0
17,110,0.8636677265167236,0.7021999955177307,0
17,120,1.1052119731903076,0.6958999633789062,0
17,130,0.9868127107620239,0.6822999715805054,0
17,140,1.0356255769729614,0.7081999778747559,0
17,150,0.8623711466789246,0.6923999786376953,0
17,160,1.0723799467086792,0.6983999609947205,0
17,170,1.066939115524292,0.710099995136261,0
17,180,1.0122010707855225,0.7110999822616577,0
17,190,0.8803995847702026,0.7032999992370605,0
18,0,0.970635175704956,0.7064999938011169,0
18,10,1.0981134176254272,0.7160999774932861,0
18,20,1.0443834066390991,0.7175999879837036,0
18,30,1.0420528650283813,0.7002999782562256,0
18,40,1.0863114595413208,0.710099995136261,0
18,50,0.9788223505020142,0.7062999606132507,0
18,60,0.8944997191429138,0.6987000107765198,0
18,70,1.1103349924087524,0.7001000046730042,0
18,80,0.8910002112388611,0.715999960899353,0
18,90,1.0321440696716309,0.7076999545097351,0
18,100,1.0189956426620483,0.7110999822616577,0
18,110,0.9172390699386597,0.703499972820282,0
18,120,0.914854109287262,0.7093999981880188,0
18,130,1.0061742067337036,0.7050999999046326,0
18,140,1.1203529834747314,0.7037000060081482,0
18,150,1.1282730102539062,0.7121999859809875,0
18,160,0.9922088384628296,0.7135999798774719,0
18,170,1.060896396636963,0.6983000040054321,0
18,180,1.0117173194885254,0.7174999713897705,0
18,190,0.862298846244812,0.7107999920845032,0
19,0,1.0163426399230957,0.7010999917984009,0
19,10,0.9675149917602539,0.7128999829292297,0
19,20,0.9512001872062683,0.7028999924659729,0
19,30,0.8918766975402832,0.7116999626159668,0
19,40,0.9598519206047058,0.7217999696731567,0
19,50,0.9830681085586548,0.6949999928474426,0
19,60,0.9932359457015991,0.7044000029563904,0
19,70,1.013266921043396,0.7161999940872192,0
19,80,0.9201382398605347,0.7177000045776367,0
19,90,0.8325645923614502,0.7095999717712402,0
19,100,1.0593655109405518,0.692799985408783,0
19,110,0.9676761627197266,0.6947999596595764,0
19,120,0.9415795803070068,0.7094999551773071,0
19,130,0.9515637755393982,0.7156999707221985,0
19,140,0.9662982225418091,0.7005999684333801,0
19,150,1.0292387008666992,0.710599958896637,0
19,160,0.965804934501648,0.7145000100135803,0
19,170,0.9114890098571777,0.7181000113487244,0
19,180,0.9175083637237549,0.7124999761581421,0
19,190,0.9681333303451538,0.7246999740600586,0
20,0,0.9887025952339172,0.7209999561309814,0
20,10,0.9242165684700012,0.7073999643325806,0
20,20,0.9299737215042114,0.7220999598503113,0
20,30,0.8555020093917847,0.7193999886512756,0
20,40,0.9786507487297058,0.7063999772071838,0
20,50,0.8559911847114563,0.6960999965667725,0
20,60,1.0071848630905151,0.7048999667167664,0
20,70,0.8766282796859741,0.7116999626159668,0
20,80,1.0247838497161865,0.7058999538421631,0
20,90,0.9873369932174683,0.6861000061035156,0
20,100,0.9114171266555786,0.6881999969482422,0
20,110,0.9590213894844055,0.708299994468689,0
20,120,0.9677554368972778,0.7164999842643738,0
20,130,0.9175395369529724,0.7250999808311462,0
20,140,1.0104598999023438,0.7188000082969666,0
20,150,0.9474824666976929,0.7238999605178833,0
20,160,1.0198546648025513,0.7175999879837036,0
20,170,1.0014492273330688,0.7231999635696411,0
20,180,0.8829836845397949,0.7227999567985535,0
20,190,0.9680534601211548,0.7287999987602234,0
21,0,1.020149827003479,0.7131999731063843,0
21,10,0.939236044883728,0.726099967956543,0
21,20,0.9176345467567444,0.7220999598503113,0
21,30,0.860005259513855,0.7148999571800232,0
21,40,0.9669715166091919,0.717199981212616,0
21,50,0.8944671750068665,0.7311999797821045,0
21,60,0.9761831760406494,0.7084999680519104,0
21,70,0.8663330078125,0.7209999561309814,0
21,80,1.0377813577651978,0.7164999842643738,0
21,90,0.9594255685806274,0.7049999833106995,0
21,100,0.891855776309967,0.7305999994277954,0
21,110,0.8357952833175659,0.7290999889373779,0
21,120,1.0101439952850342,0.7217999696731567,0
21,130,0.9322786331176758,0.7304999828338623,0
21,140,0.9362331628799438,0.7261999845504761,0
21,150,0.9177090525627136,0.7200999855995178,0
21,160,0.8965043425559998,0.7206999659538269,0
21,170,0.882448673248291,0.7267999649047852,0
21,180,0.9613500833511353,0.7293999791145325,0
21,190,0.9946805238723755,0.702299952507019,0
