epoch,step,train_loss,test_accuracy,train_accuracy
30,0,0.811199963092804,0.7283999919891357,0
30,10,0.6898770928382874,0.7712000012397766,0
30,20,0.7221322059631348,0.7759000062942505,0
30,30,0.6927386522293091,0.7989000082015991,0
30,40,0.8061366677284241,0.796999990940094,0
30,50,0.6613636016845703,0.7904999852180481,0
30,60,0.7908753156661987,0.795699954032898,0
30,70,0.5847720503807068,0.8008999824523926,0
30,80,0.5879629254341125,0.8039999604225159,0
30,90,0.6077445149421692,0.8019999861717224,0
30,100,0.7060075402259827,0.8021000027656555,0
30,110,0.6035648584365845,0.8039000034332275,0
30,120,0.511424720287323,0.8046000003814697,0
30,130,0.6623184084892273,0.8047999739646912,0
30,140,0.621554434299469,0.8039000034332275,0
30,150,0.7793546319007874,0.8015999794006348,0
30,160,0.6603652238845825,0.8059999942779541,0
30,170,0.7090687155723572,0.8075000047683716,0
30,180,0.7018959522247314,0.8070999979972839,0
30,190,0.6082904934883118,0.8007999658584595,0
31,0,0.588415265083313,0.8059999942779541,0
31,10,0.6997789740562439,0.8093000054359436,0
31,20,0.6533372402191162,0.8075999617576599,0
31,30,0.709358811378479,0.8084999918937683,0
31,40,0.7423361539840698,0.8100999593734741,0
31,50,0.5526736378669739,0.8012999892234802,0
31,60,0.5756716132164001,0.8070999979972839,0
31,70,0.758059024810791,0.8082999587059021,0
31,80,0.6518141031265259,0.8071999549865723,0
31,90,0.5423272252082825,0.8133999705314636,0
31,100,0.6189115643501282,0.8090999722480774,0
31,110,0.526125967502594,0.8075999617576599,0
31,120,0.6617743372917175,0.810699999332428,0
31,130,0.7445068955421448,0.8118000030517578,0
31,140,0.5910837054252625,0.8068000078201294,0
31,150,0.649307370185852,0.8082999587059021,0
31,160,0.8190860152244568,0.8104999661445618,0
31,170,0.5879845023155212,0.8118999600410461,0
31,180,0.6922581195831299,0.8087999820709229,0
31,190,0.5962992310523987,0.8091999888420105,0
32,0,0.6069346070289612,0.8075000047683716,0
32,10,0.7635039687156677,0.8037999868392944,0
32,20,0.5431680083274841,0.8100999593734741,0
32,30,0.6504983901977539,0.8118999600410461,0
32,40,0.6033290028572083,0.8132999539375305,0
32,50,0.5759426951408386,0.8118000030517578,0
32,60,0.6718747019767761,0.8097999691963196,0
32,70,0.6302885413169861,0.8107999563217163,0
32,80,0.6031811237335205,0.8073999881744385,0
32,90,0.5815278887748718,0.8093999624252319,0
32,100,0.7687294483184814,0.8104999661445618,0
32,110,0.7151039242744446,0.8132999539375305,0
32,120,0.7695497870445251,0.8100999593734741,0
32,130,0.5009241700172424,0.8114999532699585,0
32,140,0.502767026424408,0.8126999735832214,0
32,150,0.7250189781188965,0.8143999576568604,0
32,160,0.7520173192024231,0.8113999962806702,0
32,170,0.6116609573364258,0.8122999668121338,0
32,180,0.6477206945419312,0.8138999938964844,0
32,190,0.5249748826026917,0.8157999515533447,0
33,0,0.5470300316810608,0.8154999613761902,0
33,10,0.6571759581565857,0.8115999698638916,0
33,20,0.6783444285392761,0.8100000023841858,0
33,30,0.675906777381897,0.808899998664856,0
33,40,0.5960331559181213,0.8108999729156494,0
33,50,0.6780712604522705,0.8119999766349792,0
