epoch,step,train_loss,test_accuracy,train_accuracy
1,0,3.4885692596435547,0.11369999498128891,0
1,10,2.467543601989746,0.219200000166893,0
1,20,2.3887436389923096,0.2687000036239624,0
1,30,2.1714839935302734,0.3026999831199646,0
1,40,2.052730083465576,0.31839999556541443,0
1,50,2.062157154083252,0.3416000008583069,0
1,60,2.0189943313598633,0.34779998660087585,0
1,70,1.8465816974639893,0.36249998211860657,0
1,80,1.8636993169784546,0.38439998030662537,0
1,90,1.731885552406311,0.3823999762535095,0
1,100,1.826830506324768,0.40149998664855957,0
1,110,1.907841444015503,0.409199982881546,0
1,120,1.6784230470657349,0.4092999994754791,0
1,130,1.7549057006835938,0.4172999858856201,0
1,140,1.7236456871032715,0.4294999837875366,0
1,150,1.7586044073104858,0.4262999892234802,0
1,160,1.734374761581421,0.4490000009536743,0
1,170,1.6550257205963135,0.4413999915122986,0
1,180,1.6237651109695435,0.45009997487068176,0
1,190,1.7040882110595703,0.4596000015735626,0
2,0,1.5399560928344727,0.4667999744415283,0
2,10,1.5845136642456055,0.4465999901294708,0
2,20,1.5813779830932617,0.4619999825954437,0
2,30,1.6987895965576172,0.4634999930858612,0
2,40,1.6345685720443726,0.4749999940395355,0
2,50,1.5316442251205444,0.47509998083114624,0
2,60,1.5423403978347778,0.46629998087882996,0
2,70,1.5497584342956543,0.48409998416900635,0
2,80,1.6260167360305786,0.48989999294281006,0
2,90,1.5124472379684448,0.4973999857902527,0
2,100,1.5769637823104858,0.48979997634887695,0
2,110,1.4657938480377197,0.4910999834537506,0
2,120,1.5462262630462646,0.4909999966621399,0
2,130,1.6984500885009766,0.5042999982833862,0
2,140,1.4789425134658813,0.5167999863624573,0
2,150,1.5235834121704102,0.5152999758720398,0
2,160,1.4118562936782837,0.5130999684333801,0
2,170,1.3920215368270874,0.5108000040054321,0
2,180,1.5499310493469238,0.5206999778747559,0
2,190,1.5526471138000488,0.5246999859809875,0
3,0,1.2727985382080078,0.5257999897003174,0
3,10,1.4256078004837036,0.5216000080108643,0
3,20,1.4529390335083008,0.5292999744415283,0
3,30,1.6087605953216553,0.5268999934196472,0
3,40,1.4619336128234863,0.5388000011444092,0
3,50,1.4777156114578247,0.53329998254776,0
3,60,1.429931402206421,0.538100004196167,0
3,70,1.3759287595748901,0.5345999598503113,0
3,80,1.3973051309585571,0.5393999814987183,0
3,90,1.3656048774719238,0.5419999957084656,0
3,100,1.497873067855835,0.5389999747276306,0
3,110,1.389198899269104,0.5440999865531921,0
3,120,1.338128685951233,0.5460000038146973,0
3,130,1.4026983976364136,0.5437999963760376,0
3,140,1.4771852493286133,0.5557999610900879,0
3,150,1.453392744064331,0.5543999671936035,0
3,160,1.312845230102539,0.550000011920929,0
3,170,1.3074884414672852,0.5593999624252319,0
3,180,1.3770700693130493,0.5430999994277954,0
3,190,1.3234165906906128,0.5623999834060669,0
4,0,1.2346265316009521,0.552299976348877,0
4,10,1.3146272897720337,0.5659999847412109,0
4,20,1.3365343809127808,0.5568000078201294,0
4,30,1.3919310569763184,0.5620999932289124,0
4,40,1.3151850700378418,0.5647000074386597,0
4,50,1.3075320720672607,0.5715000033378601,0
4,60,1.3367949724197388,0.5684999823570251,0
4,70,1.262986183166504,0.5712000131607056,0
4,80,1.2630876302719116,0.5759999752044678,0
4,90,1.2634382247924805,0.5690000057220459,0
4,100,1.2573649883270264,0.5751999616622925,0
4,110,1.2225168943405151,0.5745999813079834,0
4,120,1.1850427389144897,0.5825999975204468,0
4,130,1.3553601503372192,0.5806999802589417,0
4,140,1.1936726570129395,0.5839999914169312,0
4,150,1.3494939804077148,0.585099995136261,0
4,160,1.2637779712677002,0.5828999876976013,0
4,170,1.3438235521316528,0.5922999978065491,0
4,180,1.2668977975845337,0.5929999947547913,0
4,190,1.2891833782196045,0.5900999903678894,0
5,0,1.2851521968841553,0.5823000073432922,0
5,10,1.1523330211639404,0.5964999794960022,0
5,20,1.320563793182373,0.5950999855995178,0
5,30,1.1255139112472534,0.5947999954223633,0
5,40,1.221341848373413,0.6025999784469604,0
5,50,1.2722692489624023,0.6057999730110168,0
5,60,1.2848567962646484,0.5958999991416931,0
5,70,1.2556642293930054,0.6003000140190125,0
5,80,1.119178056716919,0.6062999963760376,0
5,90,1.2246323823928833,0.6014999747276306,0
5,100,1.2096515893936157,0.6054999828338623,0
5,110,1.311546802520752,0.6036999821662903,0
5,120,1.207712173461914,0.6096999645233154,0
5,130,1.1465871334075928,0.6053999662399292,0
5,140,1.286641240119934,0.6111999750137329,0
5,150,1.2260411977767944,0.608299970626831,0
5,160,1.0795767307281494,0.615399956703186,0
5,170,1.2819881439208984,0.6132000088691711,0
5,180,1.089580774307251,0.6114000082015991,0
5,190,1.2458279132843018,0.6103000044822693,0
6,0,1.3290289640426636,0.6101999878883362,0
6,10,1.3716498613357544,0.6110000014305115,0
6,20,1.1216027736663818,0.6132000088691711,0
6,30,1.2303069829940796,0.6256999969482422,0
6,40,1.2108403444290161,0.617900013923645,0
6,50,1.107197642326355,0.6205999851226807,0
6,60,1.1249068975448608,0.6225999593734741,0
6,70,1.1876802444458008,0.6212999820709229,0
6,80,1.1578718423843384,0.6227999925613403,0
6,90,1.0806117057800293,0.6273999810218811,0
6,100,1.255172610282898,0.6355999708175659,0
6,110,1.1080801486968994,0.6281999945640564,0
6,120,1.2512905597686768,0.6186000108718872,0
6,130,1.028564691543579,0.6286999583244324,0
6,140,1.0932739973068237,0.6316999793052673,0
6,150,1.100395917892456,0.6347000002861023,0
6,160,1.143620491027832,0.6301999688148499,0
6,170,1.0771256685256958,0.630899965763092,0
6,180,1.0689045190811157,0.6355999708175659,0
6,190,1.1352612972259521,0.6419000029563904,0
7,0,1.270034909248352,0.6420999765396118,0
7,10,1.0508949756622314,0.6428999900817871,0
7,20,1.0576369762420654,0.6362999677658081,0
7,30,1.1190851926803589,0.6432999968528748,0
