epoch,batch_idx,test_acc,wc@10_mean,wc@10_std,wc@100_mean,wc@100_std,wc@init_mean,wc@init_std,wc@final_mean,wc@final_std,sim@10_cos_mean,sim@10_cos_std,sim@10_tanimoto_mean,sim@10_tanimoto_std,sim@10_dice_mean,sim@10_dice_std,sim@100_cos_mean,sim@100_cos_std,sim@100_tanimoto_mean,sim@100_tanimoto_std,sim@100_dice_mean,sim@100_dice_std,sim@init_cos_mean,sim@init_cos_std,sim@init_tanimoto_mean,sim@init_tanimoto_std,sim@init_dice_mean,sim@init_dice_std,sim@final_cos_mean,sim@final_cos_std,sim@final_tanimoto_mean,sim@final_tanimoto_std,sim@final_dice_mean,sim@final_dice_std,sim_pl@10_cos_0_mean,sim_pl@10_cos_0_std,sim_pl@10_cos_1_mean,sim_pl@10_cos_1_std,sim_pl@10_cos_2_mean,sim_pl@10_cos_2_std,sim_pl@10_tanimoto_0_mean,sim_pl@10_tanimoto_0_std,sim_pl@10_tanimoto_1_mean,sim_pl@10_tanimoto_1_std,sim_pl@10_tanimoto_2_mean,sim_pl@10_tanimoto_2_std,sim_pl@10_dice_0_mean,sim_pl@10_dice_0_std,sim_pl@10_dice_1_mean,sim_pl@10_dice_1_std,sim_pl@10_dice_2_mean,sim_pl@10_dice_2_std,sim_pl@100_cos_0_mean,sim_pl@100_cos_0_std,sim_pl@100_cos_1_mean,sim_pl@100_cos_1_std,sim_pl@100_cos_2_mean,sim_pl@100_cos_2_std,sim_pl@100_tanimoto_0_mean,sim_pl@100_tanimoto_0_std,sim_pl@100_tanimoto_1_mean,sim_pl@100_tanimoto_1_std,sim_pl@100_tanimoto_2_mean,sim_pl@100_tanimoto_2_std,sim_pl@100_dice_0_mean,sim_pl@100_dice_0_std,sim_pl@100_dice_1_mean,sim_pl@100_dice_1_std,sim_pl@100_dice_2_mean,sim_pl@100_dice_2_std,sim_pl@init_cos_0_mean,sim_pl@init_cos_0_std,sim_pl@init_cos_1_mean,sim_pl@init_cos_1_std,sim_pl@init_cos_2_mean,sim_pl@init_cos_2_std,sim_pl@init_tanimoto_0_mean,sim_pl@init_tanimoto_0_std,sim_pl@init_tanimoto_1_mean,sim_pl@init_tanimoto_1_std,sim_pl@init_tanimoto_2_mean,sim_pl@init_tanimoto_2_std,sim_pl@init_dice_0_mean,sim_pl@init_dice_0_std,sim_pl@init_dice_1_mean,sim_pl@init_dice_1_std,sim_pl@init_dice_2_mean,sim_pl@init_dice_2_std,sim_pl@final_cos_0_mean,sim_pl@final_cos_0_std,sim_pl@final_cos_1_mean,sim_pl@final_cos_1_std,sim_pl@final_cos_2_mean,sim_pl@final_cos_2_std,sim_pl@final_tanimoto_0_mean,sim_pl@final_tanimoto_0_std,sim_pl@final_tanimoto_1_mean,sim_pl@final_tanimoto_1_std,sim_pl@final_tanimoto_2_mean,sim_pl@final_tanimoto_2_std,sim_pl@final_dice_0_mean,sim_pl@final_dice_0_std,sim_pl@final_dice_1_mean,sim_pl@final_dice_1_std,sim_pl@final_dice_2_mean,sim_pl@final_dice_2_std
1,0,0.10620000213384628,0.0,0.0,0.0,0.0,0.00029647988,3.2300177e-05,0.02566,0.02490551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97757703,0.01943105,0.9565099,0.036827207,0.9774031,0.01958253,0.6541243,0.06581673,0.47886524,0.069965206,0.6445382,0.06511232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9755529,0.03438135,0.97815496,0.030749673,0.9792075,0.034269564,0.95329607,0.06426117,0.9582005,0.057455797,0.9603821,0.063989334,0.9749282,0.03534492,0.97773635,0.031309064,0.97864324,0.03519079,0.6236585,0.1027377,0.6757684,0.099444926,0.6605741,0.098433815,0.44857085,0.10721413,0.51078385,0.111926034,0.4801123,0.10604272,0.61165315,0.104266316,0.66884315,0.09965731,0.64172053,0.098690435
1,10,0.14429999887943268,0.0012153109,0.00073815754,0.0,0.0,0.0013942579,0.0008010186,0.025678031,0.024721494,0.87418026,0.049202304,0.7782432,0.077123314,0.87314725,0.049602423,0.0,0.0,0.0,0.0,0.0,0.0,0.8598549,0.052466664,0.7560905,0.080102414,0.85869855,0.05290374,0.6526473,0.062188827,0.47385663,0.06690977,0.64019203,0.062332142,0.8726624,0.07857939,0.877054,0.074729666,0.87095666,0.085425206,0.77749676,0.1223846,0.7851518,0.11746022,0.77723247,0.13225707,0.86929065,0.08072038,0.87466604,0.07598583,0.86823213,0.08672119,0.0,0.0,0.0,0.0,0.0,0.0,0.85748106,0.08169864,0.8632869,0.079586364,0.8573836,0.0901917,0.7536193,0.12447421,0.7640514,0.121922955,0.7567636,0.13658027,0.85356414,0.08406536,0.8606861,0.0807871,0.85447216,0.09143027,0.6006994,0.106707685,0.6801379,0.092575416,0.6721286,0.09266814,0.42172843,0.10837306,0.51084816,0.10637238,0.49282476,0.10304038,0.58496916,0.10939539,0.66967833,0.09371724,0.6537939,0.09410224
1,20,0.18799999356269836,0.00090040785,0.0005908937,0.0,0.0,0.0021904183,0.0013275316,0.025614481,0.024563279,0.89968693,0.044484444,0.8193795,0.07246239,0.8989458,0.04472792,0.0,0.0,0.0,0.0,0.0,0.0,0.77100694,0.06683646,0.6298264,0.08801853,0.76925427,0.06725401,0.65631896,0.061685428,0.47569263,0.06770151,0.6418356,0.06265681,0.90859807,0.07031994,0.8953516,0.06992856,0.89513177,0.07776534,0.8357212,0.115725875,0.81462145,0.11255161,0.8153622,0.12445694,0.90595996,0.072506495,0.89346015,0.070891805,0.89289993,0.07899121,0.0,0.0,0.0,0.0,0.0,0.0,0.7733563,0.10138692,0.7701675,0.10010996,0.76917195,0.10788446,0.63318944,0.13470538,0.63216615,0.13238774,0.63256663,0.14245014,0.7668509,0.1044088,0.76649904,0.10090845,0.76553845,0.10852592,0.591544,0.10784831,0.69169736,0.08911863,0.67801535,0.091293246,0.40977016,0.10837293,0.5213165,0.10497408,0.49962154,0.10526736,0.57279134,0.11170663,0.6790859,0.0912105,0.65976983,0.09389791
1,30,0.23190000653266907,0.0007517261,0.00050314097,0.0,0.0,0.002612929,0.0017309939,0.025418006,0.024433896,0.92215234,0.041563552,0.85730624,0.070492506,0.9215875,0.041800264,0.0,0.0,0.0,0.0,0.0,0.0,0.74071336,0.07558627,0.59181625,0.09420132,0.739096,0.07592471,0.67460465,0.060398187,0.49609193,0.06844918,0.6603684,0.061657026,0.92334825,0.06776223,0.9262853,0.06096892,0.91503495,0.072065234,0.86138797,0.1129032,0.8662518,0.10312452,0.84812003,0.118943706,0.921342,0.069415934,0.92492443,0.061869666,0.91311395,0.07339516,0.0,0.0,0.0,0.0,0.0,0.0,0.75188017,0.10693205,0.7377714,0.10833429,0.7312067,0.11929947,0.6057031,0.13746844,0.5918123,0.13494185,0.5852831,0.14714849,0.7450803,0.11010357,0.734431,0.1085407,0.72737724,0.11969154,0.61178213,0.10561358,0.7107024,0.08520289,0.69317746,0.088919476,0.4296313,0.109531246,0.5438507,0.10414226,0.51720876,0.105483264,0.5926658,0.10987782,0.69865566,0.08760619,0.6754051,0.092260905
1,40,0.2759999930858612,0.0006507183,0.00047870076,0.0,0.0,0.0029353867,0.0020480456,0.025215961,0.0243036,0.94499767,0.033732712,0.89681053,0.059794582,0.94452673,0.03403473,0.0,0.0,0.0,0.0,0.0,0.0,0.72860986,0.08068267,0.5776204,0.09862985,0.72722113,0.08102753,0.69424784,0.058584657,0.51938546,0.06850336,0.6809839,0.0598786,0.94288623,0.058096368,0.94871795,0.05015554,0.9427834,0.0581104,0.89477664,0.1004977,0.9049184,0.088455044,0.894858,0.10095019,0.94131374,0.05965698,0.94772136,0.051030498,0.9413502,0.05952525,0.0,0.0,0.0,0.0,0.0,0.0,0.738589,0.1136883,0.7276746,0.11010189,0.71658343,0.12467246,0.5904851,0.1425149,0.57981926,0.13508803,0.5679938,0.15016726,0.7321449,0.116661616,0.72466785,0.110241964,0.7126107,0.1250279,0.6386145,0.1024568,0.730455,0.08189628,0.70529383,0.086843506,0.45817104,0.110870235,0.5682795,0.10369826,0.53265995,0.10484708,0.6203239,0.10704217,0.719155,0.08448663,0.68893194,0.0902486
1,50,0.3237999975681305,0.00062690396,0.0005319392,0.0,0.0,0.0032492133,0.0022971511,0.025000632,0.02416009,0.9553051,0.028498836,0.91509426,0.051770106,0.9548875,0.028785361,0.0,0.0,0.0,0.0,0.0,0.0,0.7221122,0.08262871,0.5700758,0.09988438,0.720922,0.08290623,0.7127592,0.05751842,0.5425778,0.06910676,0.70084435,0.058697596,0.95394444,0.049683884,0.95771855,0.043646988,0.9534296,0.050953597,0.91373885,0.089240566,0.92066944,0.078512885,0.91327775,0.090331435,0.9525321,0.051446456,0.95688367,0.044421203,0.9522125,0.052263148,0.0,0.0,0.0,0.0,0.0,0.0,0.7286973,0.11572969,0.7217482,0.11214637,0.71260905,0.12663724,0.5792741,0.14194433,0.5729666,0.13598098,0.56320703,0.15168524,0.72308093,0.11784557,0.71887636,0.112281956,0.7083561,0.12702864,0.6637945,0.09971147,0.7481747,0.07857842,0.71851534,0.087070554,0.48781934,0.111900836,0.5906606,0.10238301,0.55008465,0.106810436,0.6479694,0.10401845,0.7374486,0.08130437,0.7035615,0.090183474
1,60,0.3709999918937683,0.0006631209,0.0005817452,0.0,0.0,0.0035556084,0.002694728,0.024786718,0.023984749,0.95568997,0.028982699,0.9158449,0.052352633,0.9552754,0.029265862,0.0,0.0,0.0,0.0,0.0,0.0,0.712979,0.082070455,0.55890816,0.0980376,0.7118975,0.08224852,0.72925425,0.055557754,0.56412023,0.06818172,0.7188706,0.056430016,0.9574801,0.04754439,0.959233,0.042114496,0.9490606,0.053382706,0.9201625,0.08550853,0.9232961,0.07612164,0.9056334,0.09384733,0.956241,0.04908331,0.95842403,0.04288346,0.9477951,0.054664195,0.0,0.0,0.0,0.0,0.0,0.0,0.72092026,0.115757495,0.7141687,0.11279594,0.6997255,0.12552667,0.5701928,0.13987653,0.5639488,0.13558525,0.5467705,0.14781953,0.7159046,0.1172152,0.7114642,0.11293527,0.69504744,0.1259326,0.6870076,0.096552975,0.7634713,0.07605154,0.7299784,0.08655532,0.516198,0.112080194,0.6109041,0.101479754,0.56604147,0.107445434,0.6735412,0.10020268,0.75352263,0.07870112,0.7168036,0.08916883
1,70,0.42570000886917114,0.00073336164,0.0005461301,0.0,0.0,0.0038078094,0.0031305018,0.024551138,0.02381749,0.9511664,0.029184315,0.9075161,0.052453753,0.95070636,0.02947717,0.0,0.0,0.0,0.0,0.0,0.0,0.7118377,0.08380645,0.55767465,0.09994371,0.710672,0.08389289,0.7443629,0.054248042,0.5848476,0.068454534,0.73567337,0.05510108,0.95009446,0.049264725,0.95741934,0.042260174,0.94435,0.055231504,0.90631974,0.08856099,0.91997755,0.0763645,0.8973193,0.09640963,0.94848037,0.05131092,0.95661396,0.04298637,0.94301766,0.056505285,0.0,0.0,0.0,0.0,0.0,0.0,0.7264008,0.11353189,0.7126567,0.11563251,0.6911253,0.12825207,0.57707185,0.13814335,0.5629251,0.13816155,0.5365519,0.14871858,0.72185755,0.11459317,0.7101946,0.11571514,0.6860413,0.12863578,0.71366876,0.09359143,0.7717216,0.0751081,0.7422198,0.08509131,0.55088824,0.112745665,0.62239194,0.1014207,0.5828854,0.107593484,0.70345485,0.096233845,0.76241946,0.0776047,0.7305637,0.08748963
1,80,0.4781000018119812,0.0007159914,0.00058929925,0.0,0.0,0.0041362722,0.0035548217,0.024246491,0.023658965,0.95346814,0.027885616,0.9117205,0.050411608,0.9530808,0.028129753,0.0,0.0,0.0,0.0,0.0,0.0,0.709112,0.085613854,0.5543589,0.10115978,0.70774734,0.08557591,0.7642835,0.051457565,0.6116155,0.06724521,0.75682694,0.05239233,0.95164764,0.0475956,0.95936066,0.040732015,0.9476347,0.05328614,0.9092375,0.085599765,0.9233311,0.074056014,0.90320253,0.09345264,0.9502571,0.04927464,0.9585408,0.041522924,0.94647795,0.054342467,0.0,0.0,0.0,0.0,0.0,0.0,0.7290297,0.10907379,0.7077169,0.12010244,0.6848659,0.13142917,0.5792825,0.13297555,0.5579084,0.14184803,0.52946025,0.15006386,0.72441155,0.10986508,0.7053718,0.12014226,0.67955273,0.13156982,0.74295247,0.08785142,0.7875825,0.07392711,0.75847524,0.08127336,0.58909094,0.11067686,0.64463073,0.10240183,0.60360235,0.10598254,0.735191,0.0898097,0.7791831,0.07638548,0.7472787,0.08400004
1,90,0.5249999761581421,0.000707475,0.0005820697,0.0,0.0,0.0044881348,0.0039908793,0.023983907,0.023484832,0.95737225,0.026178343,0.91879725,0.047781743,0.95702285,0.026428305,0.0,0.0,0.0,0.0,0.0,0.0,0.70986766,0.08385392,0.5547092,0.09883331,0.7082816,0.083743714,0.7785915,0.049216766,0.63160354,0.065800354,0.7722018,0.049933534,0.9588629,0.042058587,0.959476,0.041308664,0.95274323,0.04999582,0.92200613,0.077113904,0.92369753,0.07487852,0.9121371,0.088807575,0.95767325,0.04362903,0.9587009,0.042055994,0.95168376,0.05105147,0.0,0.0,0.0,0.0,0.0,0.0,0.7318002,0.107139595,0.70967275,0.120117754,0.68065584,0.12918763,0.5817741,0.13095462,0.5602019,0.14189468,0.5238558,0.1463691,0.726712,0.10798575,0.7072686,0.12018798,0.6752263,0.1293494,0.7661428,0.08308772,0.7995091,0.0734135,0.7676342,0.078177065,0.6208303,0.10850097,0.6614921,0.1039119,0.615538,0.10337661,0.7604257,0.084585726,0.7915246,0.07605529,0.75686336,0.08094383
