epoch,step,train_loss,test_accuracy
1,191,1.3861218690872192,0
1,192,1.4142531156539917,0
1,193,1.4471160173416138,0
1,194,1.198887586593628,0
1,195,1.2677326202392578,0
2,0,1.3077638149261475,0
2,1,1.2413238286972046,0
2,2,1.242858648300171,0
2,3,1.3444029092788696,0
2,4,1.2578860521316528,0
2,5,1.2187280654907227,0
2,6,1.2512309551239014,0
2,7,1.3911503553390503,0
2,8,1.2030208110809326,0
2,9,1.2252192497253418,0
2,10,1.249568223953247,0
2,11,1.2184679508209229,0
2,12,1.326058030128479,0
2,13,1.3233447074890137,0
2,14,1.2012407779693604,0
2,15,1.3254728317260742,0
2,16,1.3841803073883057,0
2,17,1.159342885017395,0
2,18,1.2891051769256592,0
2,19,1.3001779317855835,0
2,20,1.2121083736419678,0
2,21,1.29362952709198,0
2,22,1.1963865756988525,0
2,23,1.1538305282592773,0
2,24,1.2541406154632568,0
2,25,1.1671442985534668,0
2,26,1.3024389743804932,0
2,27,1.1970959901809692,0
2,28,1.2033607959747314,0
2,29,1.1442595720291138,0
2,30,1.244556188583374,0
2,31,1.224348545074463,0
2,32,1.216229796409607,0
2,33,1.2252695560455322,0
2,34,1.2654463052749634,0
2,35,1.2928433418273926,0
2,36,1.2925643920898438,0
2,37,1.220564365386963,0
2,38,1.1954443454742432,0
2,39,1.2478671073913574,0
2,40,1.2219855785369873,0
2,41,1.3477263450622559,0
2,42,1.1618456840515137,0
2,43,1.185197353363037,0
2,44,1.1762545108795166,0
2,45,1.2714911699295044,0
2,46,1.29812490940094,0
2,47,1.1972870826721191,0
2,48,1.2801969051361084,0
2,49,1.131093144416809,0
2,50,1.3655848503112793,0
2,51,1.2732149362564087,0
2,52,1.2018285989761353,0
2,53,1.183838129043579,0
2,54,1.2395472526550293,0
2,55,1.0915569067001343,0
2,56,1.1373095512390137,0
2,57,1.1451492309570312,0
2,58,1.265248417854309,0
2,59,1.3026005029678345,0
2,60,1.111060619354248,0
2,61,1.121288537979126,0
2,62,1.276879906654358,0
2,63,1.1696410179138184,0
2,64,1.2369401454925537,0
2,65,1.3053505420684814,0
2,66,1.1207391023635864,0
2,67,1.112033724784851,0
2,68,1.1237119436264038,0
2,69,1.3101375102996826,0
2,70,1.0710937976837158,0
2,71,1.073609709739685,0
2,72,1.0928460359573364,0
2,73,1.1200233697891235,0
2,74,1.248343586921692,0
2,75,1.1194777488708496,0
2,76,1.1294900178909302,0
2,77,1.1276178359985352,0
2,78,1.164887547492981,0
2,79,1.0931838750839233,0
2,80,1.1769932508468628,0
2,81,1.0122560262680054,0
2,82,1.172281265258789,0
2,83,1.1977936029434204,0
2,84,1.1196742057800293,0
2,85,1.1789393424987793,0
2,86,1.1946442127227783,0
2,87,1.1020318269729614,0
2,88,1.081364631652832,0
2,89,1.0506231784820557,0
2,90,1.1665246486663818,0
2,91,1.1438477039337158,0
2,92,1.1370112895965576,0
2,93,1.1956120729446411,0
2,94,1.058214783668518,0
2,95,1.2411060333251953,0
2,96,1.3065681457519531,0
2,97,1.1486704349517822,0
2,98,1.3130325078964233,0
2,99,1.0661894083023071,0
2,100,1.0396710634231567,0
2,101,1.0888816118240356,0
2,102,1.1713695526123047,0
2,103,1.1793086528778076,0
2,104,1.1268216371536255,0
2,105,1.168689489364624,0
2,106,1.108371615409851,0
2,107,1.1066139936447144,0
2,108,1.186402678489685,0
2,109,1.2247779369354248,0
2,110,1.1148788928985596,0
2,111,1.1440829038619995,0
2,112,1.111519694328308,0
2,113,1.0178792476654053,0
2,114,1.1815584897994995,0
2,115,1.1785154342651367,0
2,116,1.1601746082305908,0
2,117,1.1442620754241943,0
2,118,1.1480604410171509,0
2,119,1.085744023323059,0
2,120,1.0861403942108154,0
2,121,1.0852090120315552,0
2,122,1.0479847192764282,0
2,123,1.1272283792495728,0
2,124,1.034619927406311,0
2,125,1.0781844854354858,0
2,126,1.228467345237732,0
2,127,1.0426338911056519,0
2,128,1.1146395206451416,0
2,129,1.1129001379013062,0
2,130,1.1075743436813354,0
2,131,1.0702767372131348,0
2,132,1.1963906288146973,0
2,133,1.1675134897232056,0
2,134,1.1832854747772217,0
2,135,1.0641602277755737,0
2,136,1.0887888669967651,0
2,137,1.0931123495101929,0
2,138,1.1079076528549194,0
2,139,1.1484911441802979,0
2,140,1.0432132482528687,0
2,141,1.1976226568222046,0
2,142,1.1322176456451416,0
2,143,1.0630199909210205,0
2,144,1.1923054456710815,0
2,145,1.1173787117004395,0
2,146,1.0847996473312378,0
2,147,1.0132046937942505,0
2,148,1.1795967817306519,0
2,149,1.0912209749221802,0
2,150,1.0347235202789307,0
2,151,1.1573582887649536,0
2,152,1.0718010663986206,0
2,153,1.185945987701416,0
2,154,1.1784323453903198,0
2,155,1.100234866142273,0
2,156,1.0289702415466309,0
2,157,1.1877275705337524,0
2,158,1.0764364004135132,0
2,159,1.0993704795837402,0
2,160,1.1419836282730103,0
2,161,1.054146409034729,0
2,162,1.195504069328308,0
2,163,1.1657638549804688,0
2,164,1.1927621364593506,0
2,165,1.1619634628295898,0
2,166,1.139436960220337,0
2,167,1.1374908685684204,0
2,168,1.0820356607437134,0
2,169,1.2073317766189575,0
2,170,1.057043194770813,0
2,171,0.9778650403022766,0
2,172,1.1209667921066284,0
2,173,1.0735687017440796,0
2,174,1.0933252573013306,0
2,175,1.06444251537323,0
2,176,1.0725382566452026,0
2,177,1.117698311805725,0
2,178,1.1129175424575806,0
2,179,1.0044028759002686,0
2,180,0.9964423179626465,0
2,181,1.2004220485687256,0
2,182,1.1282988786697388,0
2,183,1.0641626119613647,0
2,184,1.1324173212051392,0
2,185,1.0364254713058472,0
2,186,1.0770981311798096,0
2,187,1.1731902360916138,0
2,188,1.12172532081604,0
2,189,1.0732519626617432,0
2,190,1.0326993465423584,0
2,191,1.0995447635650635,0
2,192,1.0708062648773193,0
2,193,1.1234779357910156,0
2,194,1.0260816812515259,0
2,195,1.2091724872589111,0
3,0,1.013161540031433,0
3,1,1.0209568738937378,0
3,2,1.2331312894821167,0
3,3,1.106859564781189,0
3,4,1.1066124439239502,0
3,5,1.0788177251815796,0
3,6,1.0706665515899658,0
3,7,1.0851140022277832,0
3,8,0.9997069239616394,0
3,9,1.0743200778961182,0
3,10,1.0337858200073242,0
3,11,1.091269612312317,0
3,12,1.1421869993209839,0
3,13,1.0305629968643188,0
3,14,1.118772268295288,0
3,15,1.0734161138534546,0
3,16,1.0857908725738525,0
3,17,0.9789342880249023,0
3,18,1.1436586380004883,0
3,19,1.0679441690444946,0
3,20,1.065011978149414,0
3,21,1.0246009826660156,0
3,22,0.9095576405525208,0
3,23,1.0112266540527344,0
3,24,1.023560881614685,0
3,25,0.9778327941894531,0
3,26,1.081943154335022,0
3,27,0.9825292825698853,0
3,28,1.0086021423339844,0
3,29,0.9938718676567078,0
3,30,1.0792226791381836,0
3,31,1.0244497060775757,0
3,32,0.9570627212524414,0
3,33,0.9634171724319458,0
3,34,0.9650845527648926,0
3,35,0.9892518520355225,0
3,36,1.076927900314331,0
3,37,1.007700800895691,0
3,38,1.001786708831787,0
3,39,1.0170742273330688,0
3,40,1.0217515230178833,0
3,41,0.9112901091575623,0
3,42,1.0216126441955566,0
3,43,1.1003859043121338,0
3,44,1.0259824991226196,0
3,45,1.0421323776245117,0
3,46,1.0280218124389648,0
3,47,0.9343744516372681,0
3,48,1.0427805185317993,0
3,49,1.0075562000274658,0
3,50,0.9939424991607666,0
3,51,0.972433865070343,0
3,52,1.001502275466919,0
3,53,1.063537836074829,0
3,54,0.9651349782943726,0
3,55,1.0378700494766235,0
3,56,1.0354872941970825,0
3,57,0.9771479368209839,0
3,58,0.9865150451660156,0
3,59,0.9912902116775513,0
3,60,0.9836299419403076,0
3,61,0.9145467877388,0
3,62,0.844427227973938,0
3,63,0.9711548686027527,0
3,64,1.0299248695373535,0
3,65,1.0509827136993408,0
3,66,1.0124849081039429,0
3,67,0.981032133102417,0
3,68,0.9317735433578491,0
3,69,0.9980884790420532,0
3,70,0.8682715892791748,0
3,71,1.0272008180618286,0
3,72,0.9695528149604797,0
3,73,1.0154852867126465,0
3,74,1.0262742042541504,0
3,75,1.0496957302093506,0
3,76,0.9595732688903809,0
3,77,1.0285040140151978,0
3,78,0.9106279015541077,0
3,79,1.0168193578720093,0
3,80,1.0108824968338013,0
3,81,0.9562597870826721,0
3,82,0.9244334101676941,0
3,83,0.9245157837867737,0
3,84,1.0215965509414673,0
3,85,1.0306446552276611,0
3,86,0.9231877326965332,0
3,87,0.9856092929840088,0
3,88,1.0235183238983154,0
3,89,0.988081693649292,0
3,90,1.0252009630203247,0
3,91,0.9902481436729431,0
3,92,1.0427379608154297,0
3,93,0.9354854226112366,0
3,94,1.0409780740737915,0
3,95,0.983349084854126,0
3,96,0.9831507205963135,0
3,97,0.9193377494812012,0
3,98,0.8862807750701904,0
3,99,0.9833046793937683,0
3,100,0.8553485870361328,0
3,101,1.037825584411621,0
3,102,0.8889321088790894,0
3,103,0.878354012966156,0
3,104,1.08743417263031,0
3,105,0.9828210473060608,0
3,106,1.0681041479110718,0
3,107,1.104365348815918,0
3,108,0.9432409405708313,0
3,109,1.0736430883407593,0
3,110,0.945570707321167,0
3,111,0.9459846019744873,0
3,112,0.9154968857765198,0
3,113,0.8845148086547852,0
3,114,0.9340972304344177,0
3,115,0.8759151697158813,0
3,116,1.067050576210022,0
3,117,0.9173370599746704,0
3,118,0.9188571572303772,0
3,119,0.973965585231781,0
3,120,0.9308993816375732,0
3,121,1.02786386013031,0
3,122,1.0629091262817383,0
3,123,0.8541533946990967,0
3,124,0.9187735915184021,0
3,125,0.9924760460853577,0
3,126,0.9637404084205627,0
3,127,0.9420313835144043,0
3,128,0.9627606272697449,0
3,129,0.9835518002510071,0
3,130,0.9655860066413879,0
3,131,0.9714680910110474,0
3,132,0.8494561910629272,0
3,133,0.9211811423301697,0
3,134,0.8087117075920105,0
3,135,0.8962298035621643,0
3,136,0.9782752990722656,0
3,137,1.0231703519821167,0
3,138,0.9287986755371094,0
3,139,0.9493377208709717,0
3,140,0.9613410830497742,0
3,141,1.0076333284378052,0
3,142,0.88816899061203,0
3,143,0.8834510445594788,0
3,144,1.0126488208770752,0
3,145,0.9560999274253845,0
3,146,0.8522661328315735,0
3,147,0.8717826008796692,0
3,148,0.8184917569160461,0
3,149,0.9032029509544373,0
3,150,1.0569839477539062,0
3,151,0.9030049443244934,0
3,152,0.9265385270118713,0
3,153,0.9915308356285095,0
3,154,0.9382616877555847,0
3,155,1.0380440950393677,0
3,156,0.8004063367843628,0
3,157,0.9511813521385193,0
3,158,0.9916089773178101,0
3,159,0.9592625498771667,0
3,160,0.9112524390220642,0
3,161,0.9172641634941101,0
3,162,0.912935197353363,0
3,163,1.0600864887237549,0
3,164,0.931747555732727,0
3,165,0.886836051940918,0
3,166,0.9652010798454285,0
3,167,0.9101402759552002,0
3,168,0.8989343047142029,0
3,169,0.8963169455528259,0
3,170,0.8912407159805298,0
3,171,0.9821949601173401,0
3,172,0.812228798866272,0
3,173,0.94814532995224,0
3,174,0.8767386674880981,0
3,175,0.9080676436424255,0
3,176,0.8896717429161072,0
3,177,0.9166256785392761,0
3,178,1.1096214056015015,0
3,179,1.043890357017517,0
3,180,0.9353961944580078,0
3,181,0.8994362950325012,0
3,182,1.083250880241394,0
3,183,0.9576405882835388,0
3,184,0.8779751658439636,0
3,185,0.9098817110061646,0
3,186,0.9521538019180298,0
3,187,1.0449813604354858,0
3,188,0.8335978984832764,0
3,189,0.8222317695617676,0
3,190,0.8319373726844788,0
3,191,0.9311003684997559,0
3,192,0.9489471316337585,0
3,193,0.9224801063537598,0
3,194,0.9477778077125549,0
3,195,1.1290283203125,0
4,0,0.9057472348213196,0
4,1,0.9089201092720032,0
4,2,0.831195592880249,0
4,3,0.9886784553527832,0
4,4,0.9058941006660461,0
4,5,0.8967118263244629,0
4,6,0.8819621801376343,0
4,7,0.9954858422279358,0
4,8,0.8444522023200989,0
4,9,0.9801909327507019,0
4,10,0.9648501873016357,0
4,11,0.8983832001686096,0
4,12,0.8060212731361389,0
4,13,0.8100467324256897,0
4,14,1.0032267570495605,0
4,15,0.8483484387397766,0
4,16,0.8790967464447021,0
4,17,0.982903778553009,0
4,18,0.8177595138549805,0
4,19,0.9099702835083008,0
4,20,0.9448548555374146,0
4,21,0.8785991668701172,0
4,22,0.8090585470199585,0
4,23,0.8790757656097412,0
4,24,0.8274915218353271,0
4,25,0.8940221071243286,0
4,26,0.8878114819526672,0
4,27,0.9426609873771667,0
4,28,0.911340594291687,0
4,29,0.8216782808303833,0
4,30,0.8673006892204285,0
4,31,0.8389458060264587,0
4,32,0.817780613899231,0
4,33,0.9195418953895569,0
4,34,0.845568835735321,0
4,35,0.8068239092826843,0
4,36,0.9955312013626099,0
4,37,0.9587787389755249,0
4,38,0.8360808491706848,0
4,39,0.9552991986274719,0
4,40,0.9352543354034424,0
4,41,0.9279837012290955,0
4,42,0.852125883102417,0
4,43,0.8943306803703308,0
4,44,0.8861457705497742,0
4,45,0.8853968977928162,0
4,46,0.8142485022544861,0
4,47,0.8650050163269043,0
4,48,0.8463646173477173,0
4,49,0.9495149850845337,0
4,50,1.00949227809906,0
4,51,0.8211982250213623,0
4,52,1.059738039970398,0
4,53,0.8816675543785095,0
4,54,0.8936064839363098,0
4,55,0.8273279666900635,0
4,56,0.9161298274993896,0
4,57,0.8401405811309814,0
4,58,0.7981646060943604,0
4,59,0.8669412136077881,0
4,60,0.8437273502349854,0
4,61,0.9848414659500122,0
4,62,0.8386158347129822,0
4,63,0.932200014591217,0
4,64,0.7754732370376587,0
4,65,0.8868471384048462,0
4,66,0.8812519311904907,0
4,67,0.8200762271881104,0
4,68,0.8777212500572205,0
4,69,1.0217063426971436,0
4,70,0.9114029407501221,0
4,71,0.9300454258918762,0
4,72,0.8203180432319641,0
4,73,0.7195974588394165,0
4,74,0.8168448209762573,0
4,75,0.9074640870094299,0
4,76,0.8899971842765808,0
4,77,0.8721696734428406,0
4,78,0.9506075382232666,0
4,79,0.8489707112312317,0
4,80,0.9882924556732178,0
4,81,0.9755768179893494,0
4,82,0.8759422898292542,0
4,83,0.8076212406158447,0
4,84,0.9018102884292603,0
4,85,0.8487956523895264,0
4,86,0.8240038752555847,0
4,87,0.8447280526161194,0
4,88,0.7623574137687683,0
4,89,0.8397966027259827,0
4,90,0.8606395721435547,0
4,91,0.984782338142395,0
4,92,0.8433307409286499,0
4,93,0.9411302804946899,0
4,94,0.8646155595779419,0
4,95,0.8367622494697571,0
4,96,0.8804037570953369,0
4,97,0.81777024269104,0
4,98,0.8379560112953186,0
4,99,0.8326697945594788,0
4,100,0.7914441823959351,0
4,101,0.8375679850578308,0
4,102,0.8910518288612366,0
4,103,0.8169649243354797,0
4,104,0.9438096880912781,0
4,105,0.8011143803596497,0
4,106,0.8238198161125183,0
4,107,0.7872222661972046,0
4,108,0.9893768429756165,0
4,109,0.9434601068496704,0
4,110,0.957170307636261,0
4,111,0.828061044216156,0
4,112,0.9063204526901245,0
4,113,0.8482641577720642,0
4,114,0.8159980773925781,0
4,115,0.845845639705658,0
4,116,0.8535962104797363,0
4,117,0.8717861175537109,0
4,118,0.912496030330658,0
4,119,0.8332768082618713,0
4,120,0.9415569305419922,0
4,121,0.8016517758369446,0
4,122,0.7420868277549744,0
4,123,0.8705185651779175,0
4,124,0.7993704676628113,0
4,125,0.8608299493789673,0
4,126,0.9013903141021729,0
4,127,0.9182723760604858,0
4,128,0.8027093410491943,0
4,129,0.9488880038261414,0
4,130,0.9585527181625366,0
4,131,0.952393651008606,0
4,132,0.8692693114280701,0
4,133,0.7387446165084839,0
4,134,0.8216639757156372,0
4,135,0.9572688341140747,0
4,136,0.8233838081359863,0
4,137,0.7191945314407349,0
4,138,0.9028136134147644,0
4,139,0.876252293586731,0
4,140,0.901674747467041,0
4,141,0.7106539011001587,0
4,142,0.7876043915748596,0
4,143,0.8955547213554382,0
4,144,0.8129187226295471,0
4,145,0.8006693124771118,0
4,146,0.769921600818634,0
4,147,0.889175295829773,0
4,148,0.8018813729286194,0
4,149,0.8877830505371094,0
4,150,0.7884368896484375,0
4,151,0.9233808517456055,0
4,152,0.7640235424041748,0
4,153,0.7973666787147522,0
4,154,0.7084216475486755,0
4,155,0.9149313569068909,0
4,156,0.9047499895095825,0
4,157,0.8394835591316223,0
4,158,0.8082098364830017,0
4,159,0.8386109471321106,0
4,160,0.8590467572212219,0
4,161,0.797417402267456,0
4,162,0.8352175951004028,0
4,163,0.8320695161819458,0
4,164,0.7944245934486389,0
4,165,0.757282555103302,0
4,166,0.801432728767395,0
4,167,0.8332470059394836,0
4,168,0.8146867156028748,0
4,169,0.8906176090240479,0
4,170,0.8554866909980774,0
4,171,0.7600009441375732,0
4,172,0.8945395350456238,0
4,173,0.8383870124816895,0
4,174,0.824074387550354,0
4,175,0.969366192817688,0
4,176,0.7839744687080383,0
4,177,0.9206892848014832,0
4,178,0.8645694255828857,0
4,179,0.8237965703010559,0
4,180,0.8464802503585815,0
4,181,0.708753228187561,0
4,182,0.8760963082313538,0
4,183,0.9230561256408691,0
4,184,0.8165745735168457,0
4,185,0.8484472036361694,0
4,186,0.8602793216705322,0
4,187,0.8154500126838684,0
4,188,0.9689344167709351,0
4,189,1.012166976928711,0
4,190,0.843204915523529,0
4,191,0.9242570996284485,0
4,192,0.8342474102973938,0
4,193,0.8725655674934387,0
4,194,0.7075809240341187,0
4,195,0.8002723455429077,0
5,0,0.7585890293121338,0
5,1,0.7860766649246216,0
5,2,0.8750719428062439,0
5,3,0.7205255031585693,0
5,4,0.8112763166427612,0
5,5,0.7896652221679688,0
5,6,0.8608875870704651,0
5,7,0.9072897434234619,0
5,8,0.8673712015151978,0
5,9,0.7939122319221497,0
5,10,0.7315655946731567,0
5,11,0.7358571290969849,0
5,12,0.7205001711845398,0
5,13,0.930912971496582,0
5,14,0.9275084137916565,0
5,15,0.9012531638145447,0
5,16,0.8275724053382874,0
5,17,0.8779296875,0
5,18,0.8682262897491455,0
5,19,0.6953423619270325,0
5,20,0.7552927136421204,0
5,21,0.7438831925392151,0
5,22,0.7997773289680481,0
5,23,0.8277097344398499,0
5,24,0.7440674304962158,0
5,25,0.8353092670440674,0
5,26,0.8304569125175476,0
5,27,0.8789293766021729,0
5,28,0.7777202129364014,0
5,29,0.8323220610618591,0
5,30,0.8815480470657349,0
5,31,0.8891240358352661,0
5,32,0.79240882396698,0
5,33,0.8058481216430664,0
5,34,0.8001918196678162,0
5,35,0.9057662487030029,0
5,36,0.8905529975891113,0
5,37,0.7318918704986572,0
5,38,0.7887752652168274,0
5,39,0.6854926943778992,0
5,40,0.734756588935852,0
5,41,0.7680450081825256,0
5,42,0.8597633242607117,0
5,43,0.8067594766616821,0
5,44,0.7377135157585144,0
5,45,0.701419472694397,0
5,46,0.7322215437889099,0
5,47,0.8251773118972778,0
5,48,0.7797526717185974,0
5,49,0.8207657337188721,0
5,50,0.7174597382545471,0
5,51,0.7576953768730164,0
5,52,0.7715132236480713,0
5,53,0.8087542653083801,0
5,54,0.7536196708679199,0
5,55,0.8116059303283691,0
5,56,0.8529492020606995,0
5,57,0.6185563206672668,0
5,58,0.8138348460197449,0
5,59,0.7078529000282288,0
5,60,0.729042649269104,0
5,61,0.8398045897483826,0
5,62,0.8341309428215027,0
5,63,0.9423716068267822,0
5,64,0.7981008887290955,0
5,65,0.7039831280708313,0
5,66,0.8373183012008667,0
5,67,0.808009147644043,0
5,68,0.7658346891403198,0
5,69,0.8598123788833618,0
5,70,0.8132122159004211,0
5,71,0.6798337697982788,0
5,72,0.8169775009155273,0
5,73,0.681554913520813,0
5,74,0.8870301246643066,0
5,75,0.7332958579063416,0
5,76,0.8437560200691223,0
5,77,0.7567649483680725,0
5,78,0.7510100603103638,0
5,79,0.7985693216323853,0
5,80,0.7831690907478333,0
5,81,0.8689213395118713,0
5,82,0.7648162245750427,0
5,83,0.7597956657409668,0
5,84,0.6905280947685242,0
5,85,0.8748204708099365,0
5,86,0.8463089466094971,0
5,87,0.7648780941963196,0
5,88,0.7400790452957153,0
5,89,0.7835553884506226,0
5,90,0.7486726641654968,0
5,91,0.9986547827720642,0
5,92,0.7003222703933716,0
5,93,0.8497477769851685,0
5,94,0.8713220953941345,0
5,95,0.7979274392127991,0
5,96,0.7958517670631409,0
5,97,0.8570356369018555,0
5,98,0.8197577595710754,0
5,99,0.8711035251617432,0
5,100,0.7543664574623108,0
5,101,0.8410695791244507,0
5,102,0.8160198330879211,0
5,103,0.7502171397209167,0
5,104,0.6992806196212769,0
5,105,0.7157559990882874,0
5,106,0.7885979413986206,0
5,107,0.8459634184837341,0
5,108,0.7382816672325134,0
5,109,0.6926966905593872,0
5,110,0.794442355632782,0
5,111,0.791664183139801,0
5,112,0.9398878812789917,0
5,113,0.7031875252723694,0
5,114,0.8380568623542786,0
5,115,0.7430909276008606,0
5,116,0.7417963147163391,0
5,117,0.8265814781188965,0
5,118,0.7649232149124146,0
5,119,0.7004234194755554,0
5,120,0.8650734424591064,0
5,121,0.7997613549232483,0
5,122,0.7871377468109131,0
5,123,0.7849254608154297,0
5,124,0.7085714936256409,0
5,125,0.7193792462348938,0
5,126,0.765630841255188,0
5,127,0.7828042507171631,0
5,128,0.7741957902908325,0
5,129,0.8261713981628418,0
5,130,0.7883304357528687,0
5,131,0.8065544366836548,0
5,132,0.7754976153373718,0
5,133,0.7232690453529358,0
5,134,0.7248135209083557,0
5,135,0.7378576993942261,0
5,136,0.7514871954917908,0
5,137,0.7669066190719604,0
5,138,0.7596176862716675,0
5,139,0.6996810436248779,0
5,140,0.6437840461730957,0
5,141,0.7897548675537109,0
5,142,0.7514985799789429,0
5,143,0.6803748607635498,0
5,144,0.7378134727478027,0
5,145,0.824418306350708,0
5,146,0.7891074419021606,0
5,147,0.7652975916862488,0
5,148,0.782393753528595,0
5,149,0.7502288818359375,0
5,150,0.7178768515586853,0
5,151,0.7454297542572021,0
5,152,0.7637498378753662,0
5,153,0.7356747984886169,0
5,154,0.7788231372833252,0
5,155,0.7759295701980591,0
5,156,0.8264994025230408,0
5,157,0.8087987899780273,0
