epoch,batch_idx,test_acc,wc@10_mean,wc@10_std,wc@100_mean,wc@100_std,wc@init_mean,wc@init_std,wc@final_mean,wc@final_std,sim@10_cos_mean,sim@10_cos_std,sim@10_tanimoto_mean,sim@10_tanimoto_std,sim@10_dice_mean,sim@10_dice_std,sim@100_cos_mean,sim@100_cos_std,sim@100_tanimoto_mean,sim@100_tanimoto_std,sim@100_dice_mean,sim@100_dice_std,sim@init_cos_mean,sim@init_cos_std,sim@init_tanimoto_mean,sim@init_tanimoto_std,sim@init_dice_mean,sim@init_dice_std,sim@final_cos_mean,sim@final_cos_std,sim@final_tanimoto_mean,sim@final_tanimoto_std,sim@final_dice_mean,sim@final_dice_std,sim_pl@10_cos_0_mean,sim_pl@10_cos_0_std,sim_pl@10_cos_1_mean,sim_pl@10_cos_1_std,sim_pl@10_cos_2_mean,sim_pl@10_cos_2_std,sim_pl@10_cos_3_mean,sim_pl@10_cos_3_std,sim_pl@10_cos_4_mean,sim_pl@10_cos_4_std,sim_pl@10_cos_5_mean,sim_pl@10_cos_5_std,sim_pl@10_cos_6_mean,sim_pl@10_cos_6_std,sim_pl@10_tanimoto_0_mean,sim_pl@10_tanimoto_0_std,sim_pl@10_tanimoto_1_mean,sim_pl@10_tanimoto_1_std,sim_pl@10_tanimoto_2_mean,sim_pl@10_tanimoto_2_std,sim_pl@10_tanimoto_3_mean,sim_pl@10_tanimoto_3_std,sim_pl@10_tanimoto_4_mean,sim_pl@10_tanimoto_4_std,sim_pl@10_tanimoto_5_mean,sim_pl@10_tanimoto_5_std,sim_pl@10_tanimoto_6_mean,sim_pl@10_tanimoto_6_std,sim_pl@10_dice_0_mean,sim_pl@10_dice_0_std,sim_pl@10_dice_1_mean,sim_pl@10_dice_1_std,sim_pl@10_dice_2_mean,sim_pl@10_dice_2_std,sim_pl@10_dice_3_mean,sim_pl@10_dice_3_std,sim_pl@10_dice_4_mean,sim_pl@10_dice_4_std,sim_pl@10_dice_5_mean,sim_pl@10_dice_5_std,sim_pl@10_dice_6_mean,sim_pl@10_dice_6_std,sim_pl@100_cos_0_mean,sim_pl@100_cos_0_std,sim_pl@100_cos_1_mean,sim_pl@100_cos_1_std,sim_pl@100_cos_2_mean,sim_pl@100_cos_2_std,sim_pl@100_cos_3_mean,sim_pl@100_cos_3_std,sim_pl@100_cos_4_mean,sim_pl@100_cos_4_std,sim_pl@100_cos_5_mean,sim_pl@100_cos_5_std,sim_pl@100_cos_6_mean,sim_pl@100_cos_6_std,sim_pl@100_tanimoto_0_mean,sim_pl@100_tanimoto_0_std,sim_pl@100_tanimoto_1_mean,sim_pl@100_tanimoto_1_std,sim_pl@100_tanimoto_2_mean,sim_pl@100_tanimoto_2_std,sim_pl@100_tanimoto_3_mean,sim_pl@100_tanimoto_3_std,sim_pl@100_tanimoto_4_mean,sim_pl@100_tanimoto_4_std,sim_pl@100_tanimoto_5_mean,sim_pl@100_tanimoto_5_std,sim_pl@100_tanimoto_6_mean,sim_pl@100_tanimoto_6_std,sim_pl@100_dice_0_mean,sim_pl@100_dice_0_std,sim_pl@100_dice_1_mean,sim_pl@100_dice_1_std,sim_pl@100_dice_2_mean,sim_pl@100_dice_2_std,sim_pl@100_dice_3_mean,sim_pl@100_dice_3_std,sim_pl@100_dice_4_mean,sim_pl@100_dice_4_std,sim_pl@100_dice_5_mean,sim_pl@100_dice_5_std,sim_pl@100_dice_6_mean,sim_pl@100_dice_6_std,sim_pl@init_cos_0_mean,sim_pl@init_cos_0_std,sim_pl@init_cos_1_mean,sim_pl@init_cos_1_std,sim_pl@init_cos_2_mean,sim_pl@init_cos_2_std,sim_pl@init_cos_3_mean,sim_pl@init_cos_3_std,sim_pl@init_cos_4_mean,sim_pl@init_cos_4_std,sim_pl@init_cos_5_mean,sim_pl@init_cos_5_std,sim_pl@init_cos_6_mean,sim_pl@init_cos_6_std,sim_pl@init_tanimoto_0_mean,sim_pl@init_tanimoto_0_std,sim_pl@init_tanimoto_1_mean,sim_pl@init_tanimoto_1_std,sim_pl@init_tanimoto_2_mean,sim_pl@init_tanimoto_2_std,sim_pl@init_tanimoto_3_mean,sim_pl@init_tanimoto_3_std,sim_pl@init_tanimoto_4_mean,sim_pl@init_tanimoto_4_std,sim_pl@init_tanimoto_5_mean,sim_pl@init_tanimoto_5_std,sim_pl@init_tanimoto_6_mean,sim_pl@init_tanimoto_6_std,sim_pl@init_dice_0_mean,sim_pl@init_dice_0_std,sim_pl@init_dice_1_mean,sim_pl@init_dice_1_std,sim_pl@init_dice_2_mean,sim_pl@init_dice_2_std,sim_pl@init_dice_3_mean,sim_pl@init_dice_3_std,sim_pl@init_dice_4_mean,sim_pl@init_dice_4_std,sim_pl@init_dice_5_mean,sim_pl@init_dice_5_std,sim_pl@init_dice_6_mean,sim_pl@init_dice_6_std,sim_pl@final_cos_0_mean,sim_pl@final_cos_0_std,sim_pl@final_cos_1_mean,sim_pl@final_cos_1_std,sim_pl@final_cos_2_mean,sim_pl@final_cos_2_std,sim_pl@final_cos_3_mean,sim_pl@final_cos_3_std,sim_pl@final_cos_4_mean,sim_pl@final_cos_4_std,sim_pl@final_cos_5_mean,sim_pl@final_cos_5_std,sim_pl@final_cos_6_mean,sim_pl@final_cos_6_std,sim_pl@final_tanimoto_0_mean,sim_pl@final_tanimoto_0_std,sim_pl@final_tanimoto_1_mean,sim_pl@final_tanimoto_1_std,sim_pl@final_tanimoto_2_mean,sim_pl@final_tanimoto_2_std,sim_pl@final_tanimoto_3_mean,sim_pl@final_tanimoto_3_std,sim_pl@final_tanimoto_4_mean,sim_pl@final_tanimoto_4_std,sim_pl@final_tanimoto_5_mean,sim_pl@final_tanimoto_5_std,sim_pl@final_tanimoto_6_mean,sim_pl@final_tanimoto_6_std,sim_pl@final_dice_0_mean,sim_pl@final_dice_0_std,sim_pl@final_dice_1_mean,sim_pl@final_dice_1_std,sim_pl@final_dice_2_mean,sim_pl@final_dice_2_std,sim_pl@final_dice_3_mean,sim_pl@final_dice_3_std,sim_pl@final_dice_4_mean,sim_pl@final_dice_4_std,sim_pl@final_dice_5_mean,sim_pl@final_dice_5_std,sim_pl@final_dice_6_mean,sim_pl@final_dice_6_std
1,0,0.0860000029206276,0.0,0.0,0.0,0.0,9.977871e-05,4.64199e-06,0.0070739086,0.005774271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.955507,0.003804385,0.9148291,0.00694392,0.95550656,0.003804367,0.6579406,0.01360983,0.48970458,0.01514214,0.65731215,0.0137529615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98553663,0.005065813,0.92390335,0.0067221727,0.9379326,0.0044496367,0.9325156,0.005044429,0.93200624,0.0054101134,0.9450584,0.0075603416,0.9474375,0.007376187,0.9715318,0.009770687,0.8586326,0.011639223,0.88314396,0.007870755,0.8735953,0.008813534,0.8727063,0.0094508715,0.8958732,0.013576608,0.9001564,0.013317848,0.98553526,0.005066618,0.9238981,0.006723651,0.93792766,0.0044520255,0.9325099,0.005043127,0.9319996,0.0054095746,0.9450229,0.0075644776,0.9474033,0.0073879873,0.7694489,0.026612302,0.60932404,0.02605509,0.5434173,0.019774433,0.51158965,0.0375569,0.5308524,0.052473173,0.255385,0.045237415,0.4821016,0.02021252,0.62565446,0.034394506,0.43181312,0.02162611,0.3730353,0.018614627,0.3440797,0.03417436,0.3578436,0.046626892,0.108758956,0.02946598,0.30540082,0.017666087,0.76916224,0.02668322,0.6028479,0.021306898,0.54310614,0.01970576,0.511028,0.037972484,0.5252751,0.05252079,0.19491686,0.04761249,0.4676244,0.020629259
1,10,0.19900000095367432,0.00030007557,0.000200887,0.0,0.0,0.00034323835,0.00022807792,0.0070371213,0.005760982,0.8334697,0.037811246,0.71620286,0.05377628,0.83345324,0.037809707,0.0,0.0,0.0,0.0,0.0,0.0,0.8041321,0.039043646,0.6741201,0.05275459,0.80411375,0.039041415,0.6910827,0.009307122,0.5273953,0.010540447,0.6905188,0.009053818,0.92549586,0.029009309,0.7932703,0.042502277,0.737891,0.062871,0.70820826,0.057956975,0.68063325,0.061588492,0.73277265,0.0395568,0.7696095,0.03310125,0.86258966,0.048567895,0.65886354,0.056608796,0.5883568,0.07547415,0.5511837,0.067001596,0.51896876,0.06854774,0.57592684,0.047952108,0.6254829,0.042906664,0.92547023,0.029027,0.7929038,0.042595483,0.7378555,0.06289306,0.7081618,0.057984173,0.68054366,0.061559875,0.72969747,0.03974212,0.7687194,0.033247486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9113984,0.03346347,0.7433164,0.042898647,0.700832,0.061733954,0.6717994,0.055066913,0.65038705,0.057698354,0.7115737,0.037412416,0.7540847,0.0304778,0.8388292,0.054342974,0.59278965,0.05282052,0.5427083,0.069981776,0.50824714,0.060381435,0.48441508,0.06153174,0.549562,0.043890234,0.6048352,0.03865912,0.9113632,0.033486776,0.74291706,0.04301074,0.7007828,0.061763395,0.6717554,0.055081893,0.6502811,0.057658285,0.70825,0.037552435,0.75302863,0.030632544,0.79111177,0.014232266,0.6596416,0.029380271,0.58603495,0.018810516,0.5458506,0.030237397,0.54501116,0.05474634,0.27037102,0.04550284,0.4782419,0.027642546,0.6543307,0.019401431,0.4873424,0.02771729,0.4143202,0.018875988,0.37547186,0.029003823,0.37043115,0.049135763,0.12308426,0.031136919,0.30634922,0.023025474,0.7908844,0.014285696,0.654849,0.025266228,0.5856428,0.018751595,0.54530895,0.03057851,0.53866833,0.054102726,0.21782263,0.049342155,0.46854183,0.026896644
1,20,0.23199999332427979,0.000195939,0.0001402973,0.0,0.0,0.0004788268,0.00033082193,0.007008506,0.00575284,0.9237664,0.0128833065,0.85859084,0.022230156,0.92376184,0.012882102,0.0,0.0,0.0,0.0,0.0,0.0,0.7506575,0.047040727,0.60300744,0.058731336,0.75062454,0.047030363,0.6988705,0.009756785,0.536547,0.011159631,0.6983115,0.009459166,0.9720898,0.009940805,0.9153223,0.012928627,0.87207896,0.023464212,0.84521246,0.028148727,0.81681764,0.034263883,0.78720176,0.035576507,0.803193,0.031754494,0.9458688,0.018531153,0.8440395,0.02187793,0.7738927,0.036804467,0.7328668,0.042302772,0.6916704,0.04905045,0.64342725,0.049357794,0.67100245,0.04442619,0.9720868,0.009941863,0.91527134,0.012911663,0.872049,0.023485878,0.8451552,0.028196486,0.8167428,0.03429153,0.7819307,0.03665592,0.80226743,0.031843584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8864797,0.04246689,0.6789312,0.053697944,0.60365313,0.074652426,0.5797051,0.062479284,0.56779116,0.059901256,0.5932507,0.04780913,0.6589663,0.031882204,0.7985196,0.065526694,0.5156782,0.060343433,0.43620571,0.0749833,0.41075316,0.061409265,0.3987442,0.05831626,0.41039026,0.048025135,0.48873448,0.03550309,0.8864294,0.042494852,0.6783225,0.05374331,0.6035493,0.07470991,0.5795981,0.06255437,0.56765395,0.059830736,0.58030224,0.04850378,0.6558102,0.03217209,0.7961066,0.011880965,0.6690211,0.0292336,0.5921244,0.017644146,0.55435574,0.02633319,0.5594133,0.0625191,0.27511528,0.04858592,0.47725058,0.030305807,0.6611497,0.016397726,0.49825472,0.028330192,0.42034358,0.017795965,0.38348514,0.025437007,0.38487077,0.057996463,0.13449866,0.033230394,0.3088505,0.025530891,0.79589665,0.011940797,0.6646317,0.025484411,0.5916699,0.0175599,0.5538885,0.026495434,0.55323094,0.061988447,0.23559317,0.05171447,0.4713601,0.029821329
1,30,0.26499998569488525,0.00015437602,0.00011423481,0.0,0.0,0.0005699222,0.00039992997,0.0069871196,0.0057466296,0.9593478,0.003912856,0.92189604,0.0072258147,0.9593463,0.003912868,0.0,0.0,0.0,0.0,0.0,0.0,0.731407,0.049003612,0.5787982,0.05959079,0.73136723,0.048990093,0.70117927,0.010076678,0.5392759,0.0115648545,0.7006144,0.009769636,0.9839959,0.004797599,0.95866185,0.004263113,0.9356063,0.008173297,0.9151902,0.009839657,0.8954842,0.012606105,0.82885265,0.021198204,0.8426659,0.018830279,0.96853465,0.009237022,0.92062706,0.007848623,0.8790963,0.014423494,0.8437609,0.016768795,0.81081164,0.0207542,0.70051575,0.032067455,0.7280919,0.028218793,0.9839934,0.0047989264,0.958656,0.0042619733,0.9355958,0.008180002,0.915171,0.009853137,0.8953782,0.012627134,0.82346797,0.02218551,0.8423461,0.018870344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87560815,0.046826687,0.65536,0.056467947,0.57280064,0.0761682,0.5514221,0.063261814,0.5443712,0.052427355,0.51264083,0.044654746,0.6100387,0.028434057,0.78158164,0.07086117,0.48924178,0.06151555,0.40515676,0.07402512,0.38315293,0.060420115,0.37556702,0.049859915,0.32296833,0.03946504,0.43481153,0.029645197,0.87554276,0.0468609,0.6547068,0.056452848,0.5726629,0.07623569,0.5512632,0.063375786,0.54415715,0.0523697,0.4869128,0.044783954,0.605495,0.028744942,0.7975641,0.011620198,0.6704888,0.028907113,0.5916083,0.017764783,0.5564991,0.025629371,0.5719557,0.06868633,0.27372405,0.05505506,0.47715342,0.031859655,0.663192,0.016079418,0.49994037,0.028139073,0.4197987,0.017866021,0.38554034,0.02477396,0.39815852,0.065709285,0.14187157,0.0368366,0.31024253,0.027116941,0.79738015,0.011678703,0.6661399,0.025263775,0.5911276,0.017653404,0.55606014,0.025716918,0.56632763,0.068652146,0.24666736,0.056535363,0.4729091,0.031707462
1,40,0.2750000059604645,0.0001311115,9.992547e-05,0.0,0.0,0.00063901016,0.0004515299,0.006969369,0.0057417043,0.9743392,0.0018154839,0.94996697,0.003457904,0.97433835,0.00181551,0.0,0.0,0.0,0.0,0.0,0.0,0.72510666,0.04857016,0.5709297,0.058594234,0.72506005,0.048555523,0.70220757,0.010294259,0.5405144,0.0118570365,0.7016553,0.01000164,0.9919461,0.0014797153,0.9731443,0.0021140715,0.95863235,0.004349775,0.9436954,0.0050508943,0.9310565,0.007957529,0.8506387,0.020675372,0.870979,0.017447384,0.9840231,0.0029110045,0.94769496,0.0040176325,0.9205776,0.008024,0.89342695,0.009074099,0.87092566,0.013957818,0.7331958,0.03306096,0.7716541,0.02736888,0.9919451,0.0014806322,0.97314084,0.0021164133,0.9586284,0.0043503973,0.94368994,0.005053484,0.9309511,0.007950369,0.84564257,0.022015026,0.87084174,0.017463528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.873225,0.047244117,0.6465764,0.05658272,0.56235486,0.075594515,0.5408456,0.062958166,0.53841376,0.045598075,0.45217314,0.04298397,0.57924706,0.025918176,0.7778522,0.07122743,0.4795457,0.060915656,0.39483556,0.07274175,0.37304845,0.05947543,0.36936554,0.043118965,0.26136768,0.034181397,0.40295106,0.0258822,0.87315786,0.04727502,0.6459103,0.05652277,0.56220067,0.07566272,0.54065746,0.06308958,0.53803337,0.045633014,0.41326904,0.04247579,0.5739502,0.026205996,0.79832286,0.011697949,0.67025816,0.028815795,0.5904082,0.018324237,0.5570324,0.02544641,0.58211386,0.07298111,0.27158186,0.060323764,0.4791563,0.0334774,0.6642595,0.016191995,0.49963886,0.02809962,0.41860595,0.018389113,0.3860548,0.024593573,0.40918863,0.07163953,0.1472617,0.040172707,0.31265843,0.028455434,0.79815,0.011749206,0.6658728,0.02523756,0.58992946,0.018195497,0.55660325,0.025502514,0.5770103,0.073614106,0.25458157,0.061092038,0.4756554,0.033179894
1,50,0.27799999713897705,0.00011507313,8.9752e-05,0.0,0.0,0.0006916611,0.0004908315,0.006955343,0.0057376944,0.9787142,0.0015420387,0.95831805,0.0029610912,0.97871315,0.0015421185,0.0,0.0,0.0,0.0,0.0,0.0,0.7227505,0.04770173,0.567934,0.057370957,0.72269374,0.047685534,0.703178,0.01046356,0.54169834,0.012093604,0.7026494,0.010187636,0.9934149,0.00130381,0.9777266,0.0017980776,0.96610916,0.0032043208,0.9522121,0.004149436,0.943479,0.008967043,0.8609751,0.022344047,0.88629687,0.016465615,0.9869171,0.0025723323,0.9564257,0.0034464842,0.9344516,0.005998579,0.9088086,0.0075783343,0.8929934,0.016013643,0.7500571,0.03606773,0.7960913,0.026561107,0.9934138,0.0013051936,0.9777245,0.0017984958,0.96610534,0.003202607,0.95220953,0.004149877,0.9433966,0.008943922,0.85669386,0.023608418,0.8862273,0.016473249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87203246,0.046920184,0.6436092,0.055888087,0.5587151,0.07421399,0.53723055,0.0622873,0.53961664,0.041274317,0.40610236,0.040945552,0.5579184,0.02542153,0.77591985,0.07058104,0.47619483,0.059922148,0.3911718,0.071177214,0.36957824,0.0586586,0.3700588,0.039221678,0.21683154,0.030000878,0.3820381,0.024733422,0.87196195,0.046946988,0.64290404,0.055794735,0.55856985,0.07426955,0.5370255,0.062429123,0.5390218,0.041475557,0.35539934,0.04007939,0.55240077,0.025772102,0.79858875,0.011789354,0.6703921,0.028871069,0.5913863,0.018865373,0.55809474,0.025557067,0.5906415,0.076231144,0.26803997,0.06452047,0.47997978,0.03628949,0.6646428,0.016309861,0.4998154,0.028267186,0.41962743,0.018986993,0.38708898,0.024714006,0.4185245,0.07642064,0.14977197,0.042634018,0.3137264,0.030934805,0.7984252,0.011830098,0.66602427,0.025383413,0.59092885,0.018757682,0.55767554,0.025598342,0.58591896,0.07751571,0.25813273,0.0645778,0.47676477,0.036040217
1,60,0.27900001406669617,0.00010462595,8.340002e-05,0.0,0.0,0.00073346845,0.00052199484,0.006943183,0.0057339873,0.9811625,0.0014188314,0.9630243,0.0027375543,0.9811619,0.0014188142,0.0,0.0,0.0,0.0,0.0,0.0,0.72257346,0.046896156,0.5676345,0.056386925,0.7225085,0.046879973,0.7039777,0.01043813,0.54266393,0.012077718,0.7034617,0.010165551,0.99357873,0.0012100639,0.980225,0.0015775097,0.9703955,0.0030953963,0.9587413,0.0037544821,0.95299584,0.009005755,0.8678652,0.026804162,0.89200723,0.018063901,0.9872388,0.0023872582,0.96121955,0.0030366925,0.94250745,0.005846608,0.92077005,0.0069403285,0.91025674,0.0163621,0.76254696,0.042936914,0.8054573,0.029402839,0.993577,0.0012106354,0.9802239,0.0015774611,0.9703936,0.0030948152,0.9587373,0.0037555066,0.9529433,0.008991556,0.8645991,0.027901746,0.8919532,0.018074062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87163174,0.04636091,0.6442333,0.055234566,0.5584783,0.0727743,0.53544813,0.061512567,0.54242885,0.038406774,0.37101856,0.038720172,0.5451167,0.02405437,0.7752057,0.06965753,0.4768421,0.059266143,0.39080152,0.06978339,0.36783448,0.05786043,0.37235355,0.03677368,0.18468808,0.026580464,0.36983904,0.022875782,0.8715547,0.046379082,0.6435498,0.055137496,0.5583324,0.07282551,0.535229,0.061666142,0.5416109,0.038776737,0.31095165,0.037463296,0.5395685,0.024313012,0.7991207,0.011654059,0.670037,0.028669432,0.5924979,0.019263826,0.5587933,0.025216686,0.5974724,0.078484595,0.2650136,0.06929409,0.4788419,0.038458727,0.6653777,0.016113147,0.4993432,0.027999694,0.42076424,0.019437356,0.3877493,0.024366438,0.42596725,0.07995136,0.1508572,0.0456868,0.3129522,0.032838747,0.7989582,0.0116822915,0.6656129,0.025160518,0.59204465,0.019177595,0.5583747,0.025227197,0.5929545,0.08027592,0.25942713,0.069051735,0.4757598,0.038225036
1,70,0.2639999985694885,9.7801065e-05,7.892691e-05,0.0,0.0,0.00076859695,0.0005483068,0.006932169,0.0057305573,0.9822586,0.0014466713,0.9651385,0.0027957782,0.98225796,0.0014469053,0.0,0.0,0.0,0.0,0.0,0.0,0.72066385,0.04648521,0.5652411,0.055705342,0.7205901,0.0464666,0.70505124,0.010628125,0.54396296,0.012325086,0.70454943,0.010356799,0.9932853,0.0014421396,0.9813693,0.0015015847,0.9725265,0.0028227428,0.96225816,0.003724541,0.95812345,0.0084338635,0.8748335,0.02694568,0.90084106,0.016252004,0.98666245,0.0028411327,0.96342313,0.002897087,0.94653267,0.0053489944,0.92728215,0.006915267,0.91965836,0.015480611,0.7753208,0.043487743,0.81986505,0.026859075,0.9932844,0.001442289,0.98136866,0.0015015746,0.97252417,0.0028225076,0.96225584,0.0037251227,0.95807993,0.008431746,0.8727632,0.027767127,0.90077746,0.01626457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8687037,0.046433948,0.64355236,0.05495644,0.55766994,0.07133949,0.5329506,0.061491065,0.5445297,0.03578855,0.34471887,0.03722851,0.5390636,0.022076767,0.7705917,0.06938206,0.4760553,0.058883052,0.3898786,0.0683162,0.36548987,0.057640765,0.37399724,0.034490574,0.16232798,0.024883723,0.3645354,0.020762786,0.8686185,0.046447925,0.6428522,0.05485746,0.55752224,0.07138672,0.53272444,0.06165212,0.543482,0.03630464,0.27853796,0.03632447,0.5339613,0.022243615,0.79963255,0.011495245,0.6705696,0.028719103,0.59347206,0.019691678,0.5602278,0.025238039,0.6041445,0.08013507,0.26753676,0.075045384,0.4819535,0.03997214,0.66608393,0.015882883,0.49996576,0.028096667,0.42177063,0.019913362,0.3891431,0.024440162,0.4331759,0.08289833,0.15420483,0.049636748,0.3154644,0.03431958,0.79947054,0.011516057,0.6661638,0.025228783,0.5930287,0.019609775,0.5598196,0.025240442,0.59974897,0.08233163,0.26400086,0.074623995,0.478586,0.0398254
1,80,0.29499998688697815,9.507024e-05,7.7578574e-05,0.0,0.0,0.0007993564,0.0005711623,0.006922493,0.0057269144,0.9826304,0.0014514319,0.96585727,0.0028072577,0.98263,0.0014514406,0.0,0.0,0.0,0.0,0.0,0.0,0.72016996,0.045369558,0.5645352,0.05433457,0.72009206,0.045352533,0.7058831,0.010690938,0.5449741,0.012423252,0.705396,0.010427178,0.99378127,0.0012377322,0.9815996,0.0016191691,0.9721825,0.0029899494,0.96260047,0.0038936005,0.9594624,0.008983473,0.87569475,0.030438893,0.89674026,0.018821487,0.98764026,0.0024440645,0.9638676,0.0031247737,0.945882,0.005667283,0.9279196,0.0072406586,0.9221791,0.01653557,0.77753425,0.048922025,0.81324536,0.030785378,0.99378014,0.0012380907,0.9815988,0.0016190571,0.97217983,0.0029900277,0.9625978,0.0038943898,0.95943695,0.008983406,0.87398773,0.031198325,0.8966856,0.01883547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86924314,0.045385335,0.64257497,0.054133896,0.5554353,0.06981051,0.52984995,0.06025524,0.5454026,0.03376593,0.32508245,0.03775767,0.535206,0.022839492,0.771312,0.06783787,0.4749389,0.057914138,0.3875641,0.06669063,0.36251032,0.056277476,0.3745578,0.032714903,0.14590107,0.024688633,0.36109152,0.02151902,0.8691592,0.045391906,0.64189285,0.05403938,0.5552727,0.0698591,0.5296284,0.060412273,0.54416794,0.034408737,0.25385225,0.036981653,0.5302258,0.02311027,0.80006814,0.011245328,0.670845,0.028581154,0.5940978,0.0200826,0.5617698,0.02536082,0.608845,0.0816638,0.26722693,0.07781222,0.4809947,0.041941285,0.6666671,0.0155339725,0.5002426,0.027927702,0.4224181,0.020331515,0.3906407,0.024606708,0.43835175,0.08532107,0.15479845,0.051660445,0.31464922,0.035902597,0.7998954,0.01125821,0.66641563,0.025071425,0.5936579,0.019996438,0.5613656,0.025352329,0.6045437,0.08412527,0.2646411,0.07735767,0.47754413,0.0416816
